id,margin,bush,gore,trash1,trash2,other,hex_color
48465,10.17%, 54.24%, 44.06%,-,-,1.6999999999999886%,8a0470
48467,39.90%, 69.21%, 29.32%,-,-,1.4699999999999989%,b0034a
48469,38.71%, 68.55%, 29.83%,-,-,1.6200000000000045%,ae044c
48471,28.75%, 63.14%, 34.39%,-,-,2.469999999999999%,a10657
48473,5.89%, 52.37%, 46.47%,-,-,1.1599999999999966%,850276
48475,32.99%, 65.41%, 32.42%,-,-,2.1700000000000017%,a60552
48477,47.84%, 73.21%, 25.37%,-,-,1.4200000000000017%,ba0340
48479,15.98%, 41.42%, 57.39%,-,-,1.1899999999999977%,690392
48481,26.94%, 62.97%, 36.03%,-,-,1.0%,a0025b
48483,50.57%, 74.80%, 24.24%,-,-,0.960000000000008%,be023d
48485,32.06%, 65.09%, 33.03%,-,-,1.8799999999999955%,a50454
48487,38.93%, 68.56%, 29.63%,-,-,1.8100000000000023%,ae044b
48489,28.23%, 35.34%, 63.57%,-,-,1.0900000000000034%,5a02a2
48491,40.08%, 67.80%, 27.72%,-, 3.63%,4.480000000000004%,ac0b46
48493,30.02%, 64.19%, 34.17%,-,-,1.6400000000000006%,a30457
48495,44.64%, 71.86%, 27.21%,-,-,0.9300000000000068%,b70245
48497,39.13%, 68.63%, 29.51%,-,-,1.8599999999999994%,af044b
48499,42.62%, 70.66%, 28.04%,-,-,1.3000000000000114%,b40347
48501,55.98%, 77.53%, 21.54%,-,-,0.9300000000000068%,c50236
48503,45.71%, 72.22%, 26.50%,-,-,1.2800000000000011%,b80343
48505,26.19%, 36.43%, 62.61%,-,-,0.960000000000008%,5c029f
48507,55.00%, 22.15%, 77.15%,-,-,0.6999999999999886%,3801c4
49001,49.38%, 73.40%, 24.02%,-,-,2.5799999999999983%,bb063d
49003,62.86%, 79.36%, 16.50%,-, 2.11%,4.140000000000001%,ca0a2a
49005,62.61%, 78.21%, 15.60%,-, 4.56%,6.190000000000012%,c70f27
49007,6.23%, 50.89%, 44.66%,-, 2.88%,4.450000000000003%,810b71
49009,48.97%, 72.87%, 23.91%,-, 2.07%,3.219999999999999%,b9083c
49011,51.82%, 73.27%, 21.45%,-, 3.29%,5.280000000000001%,ba0d36
49013,62.54%, 79.67%, 17.14%,-,-,3.1899999999999977%,cb082b
49015,51.96%, 73.74%, 21.78%,-,-,4.480000000000004%,bc0b37
49017,78.30%, 87.35%, 9.04%,-, 2.18%,3.6100000000000136%,de0917
49019,18.37%, 50.42%, 32.04%,-, 14.94%,17.539999999999992%,802c51
49021,66.04%, 80.24%, 14.21%,-, 2.71%,5.550000000000011%,cc0e24
49023,50.41%, 72.64%, 22.23%,-, 2.15%,5.1299999999999955%,b90d38
49025,66.63%, 80.44%, 13.81%,-, 3.64%,5.75%,cd0e23
49027,66.05%, 80.63%, 14.58%,-,-,4.790000000000006%,cd0c25
49029,60.26%, 77.70%, 17.44%,-, 2.52%,4.859999999999999%,c60c2c
49031,63.12%, 80.15%, 17.03%,-,-,2.819999999999993%,cc072b
49033,64.67%, 81.51%, 16.83%,-,-,1.6599999999999966%,cf042a
49035,20.83%, 55.84%, 35.01%,-, 6.92%,9.150000000000006%,8e1759
49037,18.61%, 57.36%, 38.74%,-, 2.26%,3.9000000000000057%,920962
49039,61.51%, 77.81%, 16.30%,-, 2.06%,5.890000000000001%,c60f29
49041,66.65%, 81.43%, 14.78%,-,-,3.789999999999992%,cf0925
49043,12.93%, 50.89%, 37.96%,-, 9.54%,11.150000000000006%,811c60
49045,30.50%, 62.56%, 32.06%,-, 3.10%,5.3799999999999955%,9f0d51
49047,63.67%, 80.18%, 16.52%,-,-,3.299999999999997%,cc082a
49049,68.03%, 81.70%, 13.67%,-, 2.27%,4.6299999999999955%,d00b22
49051,41.29%, 67.30%, 26.01%,-, 4.56%,6.689999999999998%,ab1142
49053,61.66%, 78.50%, 16.84%,-, 2.20%,4.659999999999997%,c80b2a
49055,61.31%, 77.80%, 16.49%,-, 4.73%,5.710000000000008%,c60e2a
49057,30.86%, 62.56%, 31.70%,-, 3.78%,5.739999999999995%,9f0e50
50001,11.38%, 39.90%, 51.28%,-, 6.93%,8.819999999999993%,651682
50003,9.83%, 41.21%, 51.03%,-, 6.29%,7.759999999999991%,691382
50005,6.50%, 49.45%, 42.95%,-, 5.65%,7.599999999999994%,7e136d
50007,18.12%, 36.25%, 54.37%,-, 8.01%,9.379999999999995%,5c178a
50009,15.04%, 54.08%, 39.04%,-, 4.60%,6.8799999999999955%,891163
50011,5.83%, 43.74%, 49.57%,-, 4.29%,6.689999999999998%,6f117e
50013,7.83%, 42.61%, 50.44%,-, 4.78%,6.950000000000003%,6c1180
50015,10.85%, 39.62%, 50.47%,-, 7.81%,9.909999999999997%,651980
50017,1.12%, 46.67%, 45.55%,-, 6.04%,7.780000000000001%,771374
50019,2.70%, 47.80%, 45.10%,-, 4.65%,7.099999999999994%,791273
50021,1.51%, 46.13%, 47.65%,-, 4.61%,6.219999999999999%,750f79
50023,12.88%, 38.48%, 51.37%,-, 8.18%,10.150000000000006%,621982
50025,18.43%, 34.24%, 52.67%,-, 11.52%,13.090000000000003%,572186
50027,11.76%, 40.19%, 51.94%,-, 6.15%,7.8700000000000045%,661484
51001,10.57%, 53.27%, 42.70%,-,-,4.030000000000001%,870a6c
51003,5.53%, 49.64%, 44.12%,-, 5.54%,6.240000000000009%,7e0f70
51005,11.59%, 54.81%, 43.22%,-,-,1.9699999999999989%,8b056e
51007,24.92%, 61.55%, 36.63%,-,-,1.8199999999999932%,9c045d
51009,15.78%, 56.86%, 41.09%,-,-,2.049999999999997%,900568
51011,25.68%, 61.65%, 35.97%,-,-,2.3799999999999955%,9d065b
51013,25.98%, 34.17%, 60.15%,-, 4.73%,5.680000000000007%,570e99
51015,43.93%, 70.21%, 26.29%,-, 2.09%,3.5%,b30843
51017,22.13%, 59.32%, 37.19%,-,-,3.490000000000009%,97085e
51019,34.66%, 65.87%, 31.21%,-,-,2.9199999999999875%,a7074f
51021,33.78%, 65.44%, 31.66%,-,-,2.9000000000000057%,a60750
51023,30.64%, 64.07%, 33.43%,-,-,2.5%,a30655
51025,13.77%, 42.70%, 56.48%,-,-,0.8199999999999932%,6c0290
51027,19.05%, 39.23%, 58.29%,-,-,2.480000000000004%,640694
51029,3.25%, 50.20%, 46.96%,-,-,2.8400000000000034%,800777
51031,31.99%, 64.75%, 32.76%,-,-,2.490000000000009%,a50653
51033,5.28%, 46.38%, 51.66%,-,-,1.960000000000008%,760483
51035,31.85%, 64.92%, 33.07%,-,-,2.009999999999991%,a50554
51036,31.25%, 33.37%, 64.61%,-,-,2.0200000000000102%,5505a4
51037,16.78%, 57.17%, 40.39%,-,-,2.4399999999999977%,910666
51041,28.20%, 63.02%, 34.82%,-,-,2.1599999999999966%,a00558
51043,13.57%, 54.56%, 40.99%,-, 3.69%,4.449999999999989%,8b0b68
51045,29.24%, 63.38%, 34.14%,-,-,2.4799999999999898%,a10657
51047,25.12%, 60.76%, 35.64%,-, 2.07%,3.5999999999999943%,9a095a
51049,16.22%, 56.29%, 40.06%,-,-,3.6500000000000057%,8f0966
51051,11.47%, 43.21%, 54.68%,-,-,2.1099999999999994%,6e058b
51053,10.49%, 54.28%, 43.79%,-,-,1.9300000000000068%,8a046f
51057,6.40%, 52.08%, 45.68%,-,-,2.240000000000009%,840574
51059,1.37%, 48.86%, 47.49%,-, 2.95%,3.6500000000000057%,7c0979
51061,26.23%, 61.56%, 35.33%,-, 2.43%,3.1099999999999994%,9c075a
51063,25.54%, 59.64%, 34.10%,-, 4.25%,6.259999999999991%,980f56
51065,17.59%, 57.00%, 39.41%,-, 2.89%,3.5900000000000034%,910964
51067,21.67%, 59.62%, 37.95%,-,-,2.430000000000007%,980660
51069,33.12%, 65.09%, 31.97%,-, 2.16%,2.9399999999999977%,a50751
51071,8.36%, 52.40%, 44.05%,-, 2.01%,3.5500000000000114%,850970
51073,30.40%, 63.64%, 33.24%,-,-,3.1200000000000045%,a20754
51075,24.85%, 61.27%, 36.42%,-,-,2.3100000000000023%,9c055c
51077,25.82%, 61.82%, 36.00%,-,-,2.180000000000007%,9d055b
51079,29.58%, 62.36%, 32.78%,-, 3.58%,4.859999999999999%,9f0c53
51081,19.18%, 40.07%, 59.24%,-,-,0.6899999999999977%,660197
51083,12.57%, 54.95%, 42.37%,-,-,2.680000000000007%,8c066c
51085,39.85%, 68.81%, 28.96%,-,-,2.2299999999999898%,af0549
51087,12.47%, 55.04%, 42.58%,-,-,2.3799999999999955%,8c066c
51089,13.85%, 55.30%, 41.46%,-,-,3.240000000000009%,8d0869
51091,34.03%, 65.55%, 31.52%,-, 2.23%,2.930000000000007%,a70750
51093,18.73%, 58.59%, 39.86%,-,-,1.5499999999999972%,950365
51095,22.61%, 59.73%, 37.11%,-, 2.61%,3.1599999999999966%,98085e
51097,1.26%, 49.77%, 48.51%,-,-,1.7199999999999989%,7e047b
51099,25.97%, 61.35%, 35.37%,-, 2.26%,3.280000000000001%,9c085a
51101,24.65%, 61.48%, 36.83%,-,-,1.6899999999999977%,9c045d
51103,27.02%, 62.53%, 35.51%,-,-,1.960000000000008%,9f045a
51105,5.94%, 52.02%, 46.08%,-,-,1.9000000000000057%,840475
51107,15.22%, 56.12%, 40.89%,-, 2.20%,2.990000000000009%,8f0768
51109,11.41%, 54.09%, 42.68%,-, 2.20%,3.2299999999999898%,89086c
51111,10.54%, 54.67%, 44.13%,-,-,1.1999999999999886%,8b0370
51113,21.80%, 58.48%, 36.68%,-, 2.94%,4.840000000000003%,950c5d
51115,31.50%, 64.03%, 32.52%,-,-,3.4499999999999886%,a30852
51117,15.47%, 56.63%, 41.16%,-,-,2.210000000000008%,900568
51119,25.02%, 60.65%, 35.64%,-,-,3.710000000000008%,9a095a
51121,8.36%, 51.51%, 43.15%,-, 4.50%,5.340000000000003%,830d6e
51125,0.10%, 47.40%, 47.31%,-, 4.44%,5.289999999999992%,780d78
51127,30.73%, 64.34%, 33.61%,-,-,2.049999999999997%,a40555
51131,0.84%, 47.00%, 47.83%,-, 2.21%,5.170000000000002%,770d79
51133,22.19%, 59.98%, 37.79%,-,-,2.230000000000004%,980560
51135,7.47%, 52.26%, 44.79%,-,-,2.950000000000003%,850772
51137,17.79%, 57.15%, 39.36%,-, 2.25%,3.490000000000009%,910864
51139,29.55%, 63.64%, 34.09%,-,-,2.269999999999996%,a20556
51141,35.84%, 66.36%, 30.52%,-,-,3.1200000000000045%,a9074d
51143,32.68%, 64.98%, 32.30%,-,-,2.719999999999999%,a50652
51145,42.34%, 70.23%, 27.89%,-,-,1.8799999999999955%,b30447
51147,4.59%, 50.51%, 45.92%,-,-,3.569999999999993%,800975
51149,21.99%, 60.36%, 38.37%,-,-,1.2700000000000102%,990361
51153,8.00%, 52.52%, 44.52%,-,-,2.9599999999999937%,850771
51155,14.44%, 55.83%, 41.39%,-,-,2.780000000000001%,8e0769
51157,11.04%, 52.66%, 41.62%,-, 4.58%,5.719999999999999%,860e6a
51159,24.01%, 60.50%, 36.49%,-,-,3.009999999999991%,9a075d
51161,22.42%, 60.12%, 37.70%,-,-,2.180000000000007%,990560
51163,20.05%, 57.77%, 37.73%,-, 3.17%,4.5%,930b60
51165,48.55%, 72.86%, 24.31%,-, 2.25%,2.8299999999999983%,b9073d
51167,3.49%, 46.93%, 50.43%,-,-,2.6400000000000006%,770680
51169,21.24%, 59.29%, 38.05%,-,-,2.6599999999999966%,970661
51171,36.09%, 66.68%, 30.58%,-, 2.03%,2.739999999999995%,aa064d
51173,14.86%, 56.05%, 41.19%,-,-,2.760000000000005%,8e0769
51175,0.98%, 49.05%, 50.03%,-,-,0.9200000000000017%,7d027f
51177,20.80%, 59.22%, 38.42%,-,-,2.3599999999999994%,970661
51179,23.75%, 60.54%, 36.78%,-,-,2.680000000000007%,9a065d
51181,16.47%, 40.65%, 57.12%,-,-,2.230000000000004%,670591
51183,6.68%, 44.67%, 51.36%,-,-,3.969999999999999%,710a82
51185,8.74%, 52.96%, 44.22%,-,-,2.819999999999993%,870770
51187,18.11%, 56.73%, 38.63%,-, 2.33%,4.640000000000001%,900b62
51191,22.33%, 59.66%, 37.33%,-,-,3.010000000000005%,98075f
51193,0.17%, 48.66%, 48.49%,-,-,2.8499999999999943%,7c077b
51195,0.69%, 48.87%, 48.17%,-,-,2.960000000000008%,7c077a
51197,30.09%, 63.95%, 33.86%,-,-,2.1899999999999977%,a30556
51199,27.21%, 62.29%, 35.07%,-,-,2.6400000000000006%,9e0659
51510,26.43%, 34.50%, 60.93%,-, 3.79%,4.569999999999993%,570b9b
51515,7.82%, 51.99%, 44.16%,-,-,3.8499999999999943%,840970
51520,13.52%, 55.66%, 42.14%,-,-,2.200000000000003%,8d056b
51530,1.97%, 49.62%, 47.65%,-,-,2.730000000000004%,7e0679
51540,28.19%, 30.51%, 58.70%,-, 9.04%,10.789999999999992%,4d1b95
51550,8.19%, 53.21%, 45.02%,-,-,1.769999999999996%,870472
51570,43.93%, 70.92%, 26.99%,-,-,2.0900000000000034%,b40544
51580,9.12%, 43.63%, 52.76%,-,-,3.6099999999999994%,6f0986
51590,6.59%, 51.49%, 44.91%,-,-,3.5999999999999943%,830972
51595,8.56%, 45.10%, 53.65%,-,-,1.25%,730388
51600,4.20%, 49.83%, 45.64%,-, 3.68%,4.530000000000001%,7f0b74
51610,17.49%, 38.10%, 55.59%,-, 5.10%,6.310000000000002%,61108d
51620,11.60%, 43.65%, 55.25%,-,-,1.0999999999999943%,6f028c
51630,6.36%, 43.93%, 50.29%,-, 4.88%,5.780000000000001%,700e80
51640,7.41%, 52.42%, 45.01%,-,-,2.569999999999993%,850672
51650,16.56%, 40.85%, 57.41%,-,-,1.740000000000009%,680492
51660,22.69%, 57.65%, 34.97%,-, 6.44%,7.3799999999999955%,931259
51670,10.39%, 53.73%, 43.34%,-,-,2.930000000000007%,89076e
51678,4.25%, 44.72%, 48.97%,-, 4.81%,6.310000000000002%,72107c
51680,9.12%, 53.25%, 44.13%,-,-,2.6200000000000045%,870670
51683,12.01%, 54.41%, 42.40%,-,-,3.1899999999999977%,8a086c
51685,15.97%, 56.59%, 40.62%,-,-,2.789999999999992%,900767
51690,8.57%, 44.96%, 53.53%,-,-,1.509999999999991%,720388
51700,4.80%, 46.70%, 51.50%,-,-,1.7999999999999972%,770483
51710,26.31%, 35.39%, 61.70%,-,-,2.9099999999999966%,5a079d
51720,14.90%, 41.76%, 56.67%,-,-,1.5699999999999932%,6a0490
51730,60.04%, 19.07%, 79.11%,-,-,1.8199999999999932%,3004c9
51735,48.17%, 72.87%, 24.71%,-,-,2.4199999999999875%,b9063f
51740,27.24%, 35.62%, 62.86%,-,-,1.5200000000000102%,5a03a0
51750,2.86%, 49.24%, 46.38%,-, 3.87%,4.3799999999999955%,7d0b76
51760,34.06%, 30.74%, 64.80%,-, 3.68%,4.460000000000008%,4e0ba5
51770,9.84%, 43.75%, 53.59%,-,-,2.6599999999999966%,6f0688
51775,17.08%, 57.46%, 40.37%,-,-,2.1700000000000017%,920566
51790,18.25%, 57.29%, 39.04%,-, 3.27%,3.6700000000000017%,920963
51800,2.57%, 47.99%, 50.57%,-,-,1.4399999999999977%,7a0380
51810,14.29%, 55.87%, 41.58%,-,-,2.5500000000000114%,8e066a
51820,18.97%, 57.50%, 38.54%,-, 3.28%,3.960000000000008%,920a62
51830,1.42%, 47.70%, 46.28%,-, 5.05%,6.019999999999996%,790f76
51840,12.63%, 54.70%, 42.07%,-, 2.65%,3.2299999999999898%,8b086b
53001,40.89%, 69.16%, 28.27%,-,-,2.5700000000000074%,b00648
53003,27.21%, 61.48%, 34.26%,-, 2.69%,4.260000000000005%,9c0a57
53005,31.54%, 64.18%, 32.64%,-,-,3.1799999999999926%,a30853
53007,32.24%, 63.89%, 31.65%,-, 3.20%,4.460000000000008%,a20b50
53009,7.67%, 50.42%, 42.75%,-, 4.97%,6.829999999999998%,80116d
53011,4.02%, 49.59%, 45.57%,-, 3.79%,4.840000000000003%,7e0c74
53013,47.84%, 72.28%, 24.44%,-, 2.14%,3.280000000000001%,b8083e
53015,3.68%, 45.65%, 49.33%,-, 3.87%,5.02000000000001%,740c7d
53017,36.48%, 66.22%, 29.73%,-, 2.64%,4.049999999999997%,a80a4b
53019,31.73%, 62.41%, 30.68%,-, 3.85%,6.909999999999997%,9f114e
53021,28.95%, 63.13%, 34.18%,-,-,2.6899999999999977%,a00657
53023,51.32%, 73.89%, 22.57%,-, 2.63%,3.539999999999992%,bc0939
53025,36.80%, 66.52%, 29.72%,-, 2.22%,3.760000000000005%,a9094b
53027,8.00%, 43.22%, 51.22%,-, 4.08%,5.560000000000002%,6e0e82
53029,4.94%, 49.72%, 44.78%,-, 4.50%,5.5%,7e0e72
53031,13.81%, 38.50%, 52.30%,-, 7.84%,9.200000000000003%,621785
53033,25.63%, 34.40%, 60.02%,-, 4.71%,5.579999999999998%,570e99
53035,3.77%, 45.13%, 48.90%,-, 4.48%,5.969999999999999%,730f7c
53037,15.70%, 54.86%, 39.16%,-, 4.57%,5.980000000000004%,8b0f63
53039,18.27%, 55.70%, 37.43%,-, 4.84%,6.8700000000000045%,8e115f
53041,28.93%, 61.91%, 32.99%,-, 3.27%,5.099999999999994%,9d0d54
53043,40.97%, 68.23%, 27.27%,-, 3.08%,4.5%,ad0b45
53045,2.75%, 45.63%, 48.38%,-, 4.58%,5.989999999999995%,740f7b
53047,34.12%, 63.41%, 29.29%,-, 4.88%,7.300000000000011%,a1124a
53049,8.96%, 42.46%, 51.42%,-, 4.70%,6.1200000000000045%,6c0f83
53051,20.28%, 56.56%, 36.28%,-, 4.30%,7.159999999999997%,90125c
53053,7.37%, 44.04%, 51.41%,-, 3.25%,4.550000000000011%,700b83
53055,16.87%, 35.67%, 52.54%,-, 10.39%,11.789999999999992%,5a1e85
53057,3.83%, 49.01%, 45.18%,-, 4.58%,5.810000000000002%,7c0e73
53059,9.37%, 50.62%, 41.26%,-, 5.93%,8.120000000000005%,811469
53061,7.96%, 43.61%, 51.57%,-, 3.59%,4.819999999999993%,6f0c83
53063,8.54%, 51.88%, 43.35%,-, 3.63%,4.769999999999996%,840c6e
53065,31.89%, 62.78%, 30.89%,-, 3.89%,6.329999999999998%,a0104e
53067,10.82%, 40.98%, 51.80%,-, 5.95%,7.219999999999999%,681284
53069,11.66%, 52.36%, 40.70%,-, 4.92%,6.939999999999998%,851167
53071,28.63%, 62.27%, 33.64%,-, 2.92%,4.090000000000003%,9e0a55
53073,0.34%, 46.49%, 46.14%,-, 6.10%,7.3700000000000045%,761275
53075,15.36%, 55.45%, 40.09%,-, 3.26%,4.459999999999994%,8d0b66
53077,20.70%, 58.61%, 37.91%,-, 2.16%,3.480000000000004%,950860
54001,15.01%, 56.37%, 41.37%,-,-,2.260000000000005%,8f0569
54003,20.96%, 59.19%, 38.23%,-,-,2.5800000000000125%,960661
54005,25.19%, 36.68%, 61.88%,-,-,1.4399999999999977%,5d039d
54007,3.57%, 47.47%, 51.03%,-,-,1.5%,790382
54009,5.14%, 44.60%, 49.74%,-, 2.42%,5.659999999999997%,710e7e
54011,4.79%, 51.03%, 46.24%,-,-,2.7299999999999898%,820675
54013,11.97%, 54.49%, 42.52%,-, 2.41%,2.989999999999995%,8a076c
54015,7.54%, 52.68%, 45.14%,-,-,2.180000000000007%,860573
54017,41.97%, 69.42%, 27.45%,-, 2.41%,3.1299999999999955%,b10745
54019,16.92%, 40.34%, 57.26%,-,-,2.4000000000000057%,660692
54021,17.08%, 56.93%, 39.85%,-, 2.41%,3.219999999999999%,910865
54023,59.11%, 78.76%, 19.65%,-,-,1.5900000000000034%,c80432
54025,9.67%, 53.61%, 43.93%,-,-,2.460000000000008%,880670
54027,29.69%, 63.62%, 33.93%,-,-,2.450000000000003%,a20656
54029,1.55%, 47.94%, 46.39%,-, 2.44%,5.670000000000002%,7a0e76
54031,26.47%, 62.38%, 35.91%,-,-,1.710000000000008%,9f045b
54033,0.23%, 48.72%, 48.95%,-,-,2.3299999999999983%,7c057c
54035,12.19%, 55.05%, 42.86%,-,-,2.0900000000000034%,8c056d
54037,1.29%, 49.00%, 47.71%,-, 2.50%,3.289999999999992%,7c0879
54039,2.24%, 48.01%, 50.25%,-,-,1.740000000000009%,7a0480
54041,20.39%, 58.79%, 38.39%,-,-,2.819999999999993%,950761
54043,7.37%, 45.40%, 52.77%,-,-,1.8299999999999983%,730486
54045,24.88%, 36.94%, 61.83%,-,-,1.230000000000004%,5e039d
54047,34.19%, 32.15%, 66.34%,-,-,1.509999999999991%,5103a9
54049,10.24%, 43.60%, 53.84%,-,-,2.5600000000000023%,6f0689
54051,6.36%, 50.81%, 44.45%,-, 2.34%,4.739999999999995%,810c71
54053,8.99%, 53.21%, 44.22%,-,-,2.569999999999993%,870670
54055,9.85%, 54.07%, 44.22%,-,-,1.710000000000008%,890470
54057,29.02%, 63.18%, 34.15%,-,-,2.6700000000000017%,a10657
54059,21.74%, 38.49%, 60.23%,-,-,1.2800000000000011%,620399
54061,3.62%, 49.68%, 46.05%,-, 3.44%,4.27000000000001%,7e0a75
54063,16.46%, 57.21%, 40.75%,-,-,2.039999999999992%,910567
54065,29.45%, 63.05%, 33.59%,-, 2.56%,3.3599999999999994%,a00855
54067,3.50%, 50.81%, 47.31%,-,-,1.8799999999999955%,810478
54069,10.88%, 53.48%, 42.60%,-, 2.17%,3.9200000000000017%,88096c
54071,25.58%, 61.97%, 36.39%,-,-,1.6400000000000006%,9e045c
54073,19.23%, 58.73%, 39.50%,-,-,1.7700000000000102%,950464
54075,16.67%, 56.82%, 40.15%,-,-,3.030000000000001%,900766
54077,29.62%, 63.29%, 33.67%,-, 2.00%,3.039999999999992%,a10755
54079,20.96%, 59.60%, 38.63%,-,-,1.769999999999996%,970462
54081,6.40%, 52.31%, 45.91%,-,-,1.7800000000000011%,850475
54083,12.79%, 55.00%, 42.21%,-, 2.09%,2.789999999999992%,8c076b
54085,44.41%, 71.27%, 26.86%,-,-,1.8700000000000045%,b50444
54087,14.93%, 56.39%, 41.46%,-,-,2.1500000000000057%,8f0569
54089,0.11%, 48.89%, 48.78%,-,-,2.3299999999999983%,7c057c
54091,11.40%, 54.69%, 43.29%,-,-,2.0200000000000102%,8b056e
54093,18.41%, 57.83%, 39.42%,-,-,2.75%,930764
54095,34.83%, 65.73%, 30.91%,-, 2.04%,3.3599999999999994%,a7084e
54097,29.48%, 63.58%, 34.10%,-,-,2.319999999999993%,a20556
54099,0.33%, 49.21%, 48.89%,-,-,1.9000000000000057%,7d047c
54101,8.46%, 44.86%, 53.33%,-,-,1.8100000000000023%,720487
54103,6.20%, 51.51%, 45.31%,-,-,3.180000000000007%,830873
54105,29.39%, 63.73%, 34.34%,-,-,1.9300000000000068%,a20457
54107,22.93%, 60.34%, 37.40%,-,-,2.259999999999991%,99055f
54109,10.36%, 44.08%, 54.44%,-,-,1.480000000000004%,70038a
55001,9.94%, 43.00%, 52.94%,-, 2.38%,4.060000000000002%,6d0a86
55003,16.70%, 38.50%, 55.21%,-, 5.58%,6.289999999999992%,62108c
55005,4.62%, 49.48%, 44.86%,-, 5.07%,5.659999999999997%,7e0e72
55007,14.06%, 39.54%, 53.60%,-, 6.19%,6.859999999999999%,641188
55009,4.79%, 50.35%, 45.56%,-, 3.07%,4.090000000000003%,800a74
55011,3.00%, 45.75%, 48.74%,-, 4.76%,5.509999999999991%,740e7c
55013,4.18%, 48.67%, 44.49%,-, 6.12%,6.840000000000003%,7c1171
55015,13.21%, 54.33%, 41.12%,-, 3.30%,4.550000000000011%,8a0b68
55017,2.80%, 49.04%, 46.24%,-, 3.72%,4.719999999999999%,7d0c75
55019,10.81%, 52.73%, 41.92%,-, 3.68%,5.349999999999994%,860d6a
55021,2.54%, 46.85%, 49.38%,-, 3.09%,3.769999999999996%,77097d
55023,13.27%, 40.90%, 54.17%,-, 4.18%,4.930000000000007%,680c8a
55025,28.58%, 32.56%, 61.15%,-, 5.60%,6.289999999999992%,53109b
55027,18.84%, 57.52%, 38.67%,-, 2.91%,3.8100000000000023%,920962
55029,8.21%, 51.31%, 43.10%,-, 4.66%,5.590000000000003%,820e6d
55031,30.70%, 31.93%, 62.62%,-, 4.49%,5.450000000000003%,510d9f
55033,1.35%, 46.10%, 47.45%,-, 5.74%,6.449999999999989%,751078
55035,6.59%, 43.70%, 50.29%,-, 5.14%,6.009999999999991%,6f0f80
55037,29.60%, 63.53%, 33.93%,-,-,2.539999999999992%,a20656
55039,17.96%, 56.98%, 39.02%,-, 2.98%,4.0%,910a63
55041,5.22%, 50.98%, 45.76%,-, 2.67%,3.260000000000005%,810874
55043,2.05%, 46.64%, 48.69%,-, 3.91%,4.670000000000002%,760b7c
55045,7.02%, 44.45%, 51.47%,-, 3.23%,4.079999999999998%,710a83
55047,23.61%, 59.86%, 36.25%,-, 3.10%,3.8900000000000006%,98095c
55049,15.38%, 40.04%, 55.42%,-, 4.07%,4.539999999999992%,660b8d
55051,3.25%, 49.44%, 46.19%,-, 3.82%,4.3700000000000045%,7e0b75
55053,8.44%, 43.60%, 52.04%,-, 3.45%,4.359999999999999%,6f0b84
55055,11.08%, 53.20%, 42.11%,-, 3.77%,4.689999999999998%,870b6b
55057,0.95%, 48.05%, 47.10%,-, 2.91%,4.849999999999994%,7a0c78
55059,5.55%, 45.35%, 50.90%,-, 2.91%,3.75%,730981
55061,2.11%, 48.42%, 46.31%,-, 3.85%,5.269999999999996%,7b0d76
55063,7.43%, 43.79%, 51.22%,-, 4.09%,4.990000000000009%,6f0c82
55065,5.15%, 45.93%, 51.08%,-, 2.55%,2.990000000000009%,750782
55067,9.53%, 52.72%, 43.20%,-, 2.68%,4.079999999999998%,860a6e
55069,0.44%, 47.24%, 46.80%,-, 3.57%,5.960000000000008%,780f77
55071,4.36%, 49.86%, 45.51%,-, 3.35%,4.6299999999999955%,7f0b74
55073,4.00%, 49.48%, 45.48%,-, 3.46%,5.040000000000006%,7e0c73
55075,9.33%, 52.88%, 43.55%,-, 2.53%,3.569999999999993%,86096f
55077,1.18%, 48.96%, 47.78%,-, 2.71%,3.259999999999991%,7c0879
55078,58.72%, 18.25%, 76.97%,-, 3.81%,4.780000000000001%,2e0cc4
55079,20.49%, 37.71%, 58.20%,-, 3.22%,4.090000000000003%,600a94
55081,4.63%, 50.30%, 45.67%,-, 2.99%,4.030000000000001%,800a74
55083,8.71%, 52.46%, 43.75%,-, 2.63%,3.789999999999992%,85096f
55085,6.21%, 50.35%, 44.14%,-, 4.26%,5.509999999999991%,800e70
55087,8.88%, 52.10%, 43.22%,-, 3.41%,4.680000000000007%,840b6e
55089,33.77%, 65.24%, 31.48%,-, 2.59%,3.280000000000001%,a60850
55091,6.09%, 44.51%, 50.60%,-, 4.15%,4.890000000000001%,710c81
55093,2.17%, 45.48%, 47.65%,-, 5.99%,6.8700000000000045%,731179
55095,3.02%, 48.36%, 45.34%,-, 5.49%,6.299999999999997%,7b1073
55097,14.00%, 39.14%, 53.15%,-, 6.35%,7.710000000000008%,631387
55099,9.12%, 52.16%, 43.04%,-, 3.95%,4.800000000000011%,850c6d
55101,2.76%, 49.53%, 46.77%,-, 2.74%,3.6999999999999886%,7e0977
55103,1.89%, 48.16%, 46.27%,-, 4.68%,5.569999999999993%,7a0e75
55105,18.47%, 39.01%, 57.49%,-, 2.81%,3.5%,630892
55107,8.10%, 51.02%, 42.91%,-, 4.70%,6.069999999999993%,820f6d
55109,7.22%, 50.88%, 43.66%,-, 4.57%,5.460000000000008%,810d6f
55111,5.65%, 45.16%, 50.81%,-, 3.34%,4.030000000000001%,730a81
55113,8.23%, 51.14%, 42.91%,-, 5.12%,5.950000000000003%,820f6d
