id,margin,hughes,wilson,other,other2,hex_color
53035,12.06%, 37.83%, 49.89%,12.29%, 10.77%,601f7f
53037,5.66%, 43.74%, 49.40%,6.85%, 4.96%,6f117d
53039,2.82%, 48.17%, 45.35%,6.48%, 5.71%,7a1073
53041,8.19%, 48.92%, 40.73%,8.09%, 7.97%,7c1467
53043,8.61%, 43.06%, 51.67%,5.26%, 4.04%,6d0d83
53045,0.87%, 44.32%, 45.19%,10.5%, 9.40%,711a73
53047,19.27%, 35.55%, 54.82%,9.64%, 8.89%,5a188b
53049,25.48%, 59.50%, 34.02%,6.49%, 5.69%,971056
53051,7.74%, 43.21%, 50.94%,5.8500000000000005%, 5.24%,6e0e81
53053,5.57%, 43.28%, 48.85%,5.14%, 4.89%,6e0d7c
53055,5.59%, 42.37%, 47.96%,9.68%, 8.75%,6c187a
53057,7.70%, 40.17%, 47.88%,9.46%, 9.22%,66187a
53059,3.88%, 49.95%, 46.07%,3.9800000000000004%, 3.47%,7f0a75
53061,1.16%, 42.68%, 41.52%,12.790000000000001%, 12.58%,6c2069
53063,4.26%, 45.23%, 49.49%,3.25%, 3.06%,73087e
53065,7.51%, 40.32%, 47.84%,11.84%, 10.19%,661e79
53067,8.37%, 47.76%, 39.39%,9.43%, 9.25%,791864
53069,15.94%, 52.07%, 36.13%,11.799999999999999%, 10.95%,841e5c
53071,0.29%, 48.00%, 48.29%,3.7%, 2.36%,7a097b
53073,12.64%, 48.18%, 35.53%,13.36%, 13.10%,7a225a
53075,8.49%, 43.84%, 52.33%,3.8200000000000003%, 2.12%,6f0985
53077,7.19%, 49.10%, 41.91%,5.06%, 5.02%,7d0c6a
54001,5.89%, 52.23%, 46.34%,1.43%,-,850376
54003,2.33%, 48.09%, 50.43%,1.48%,-,7a0380
54005,3.56%, 50.03%, 46.47%,3.49%, 3.49%,7f0876
54007,11.80%, 44.02%, 55.81%,0.17%,-,70008e
54009,5.74%, 50.73%, 44.99%,4.28%, 4.28%,810a72
54011,5.79%, 46.18%, 51.97%,1.85%,-,750484
54013,16.81%, 41.31%, 58.12%,0.57%,-,690194
54015,1.24%, 48.76%, 50.00%,1.24%,-,7c037f
54017,25.54%, 62.07%, 36.52%,1.41%,-,9e035d
54019,1.19%, 48.99%, 47.80%,3.21%, 3.21%,7c0879
54021,28.41%, 35.63%, 64.03%,0.34%,-,5a00a3
54023,57.09%, 78.41%, 21.32%,0.27%,-,c70036
54025,9.71%, 44.41%, 54.12%,1.47%,-,71038a
54027,48.91%, 25.37%, 74.28%,0.34%,-,4000bd
54029,22.24%, 58.72%, 36.49%,4.79%, 4.79%,950c5d
54031,33.96%, 32.88%, 66.84%,0.28%,-,5300aa
54033,2.28%, 48.86%, 46.58%,4.56%, 4.56%,7c0b76
54035,9.75%, 54.55%, 44.81%,0.64%,-,8b0172
54037,36.16%, 31.33%, 67.50%,1.17%,-,4f02ac
54039,0.86%, 48.14%, 49.00%,2.85%, 2.85%,7a077c
54041,0.33%, 49.06%, 48.73%,2.21%, 2.21%,7d057c
54043,0.21%, 49.20%, 49.42%,1.38%,-,7d037e
54045,21.38%, 38.74%, 60.12%,1.14%,-,620299
54047,31.43%, 65.62%, 34.19%,0.19%,-,a70057
54049,10.12%, 42.81%, 52.92%,4.27%, 4.27%,6d0a86
54051,10.14%, 53.42%, 43.28%,3.31%, 3.31%,88086e
54053,2.41%, 50.17%, 47.76%,2.07%, 2.07%,7f0579
54055,0.50%, 49.47%, 49.96%,0.57%,-,7e017f
54057,5.75%, 51.83%, 46.08%,2.08%, 2.08%,840575
54059,5.29%, 47.25%, 52.54%,0.21%,-,780085
54061,19.96%, 57.48%, 37.52%,5.0%, 5.00%,920c5f
54063,0.78%, 49.48%, 50.27%,0.25%,-,7e0080
54065,28.47%, 63.45%, 34.98%,1.58%,-,a10459
54067,8.95%, 44.77%, 53.72%,1.5%,-,720388
54069,9.15%, 52.75%, 43.60%,3.65%, 3.65%,86096f
54071,17.86%, 40.87%, 58.72%,0.41%,-,680195
54073,1.29%, 49.16%, 50.45%,0.39%,-,7d0080
54075,8.66%, 44.90%, 53.56%,1.54%,-,720388
54077,38.03%, 68.09%, 30.05%,1.86%,-,ad044c
54079,2.26%, 49.45%, 47.19%,3.37%, 3.37%,7e0878
54081,6.50%, 52.21%, 45.71%,2.08%, 2.08%,850574
54083,15.78%, 39.78%, 55.57%,4.65%, 4.65%,650b8d
54085,14.30%, 56.03%, 41.73%,2.24%, 2.24%,8e056a
54087,4.75%, 51.97%, 47.21%,0.82%,-,840278
54089,14.50%, 42.47%, 56.96%,0.57%,-,6c0191
54091,8.77%, 53.23%, 44.46%,2.31%, 2.31%,870571
54093,4.65%, 49.76%, 45.11%,5.13%, 5.13%,7e0d73
54095,17.07%, 57.51%, 40.44%,2.06%, 2.06%,920567
54097,42.14%, 70.14%, 27.99%,1.87%,-,b20447
54099,14.75%, 42.21%, 56.97%,0.82%,-,6b0291
54101,27.68%, 35.87%, 63.54%,0.59%,-,5b01a2
54103,18.54%, 39.92%, 58.47%,1.61%,-,650495
54105,5.95%, 46.73%, 52.68%,0.59%,-,770186
54107,3.12%, 47.69%, 50.81%,1.5%,-,790381
54109,10.59%, 55.17%, 44.57%,0.26%,-,8c0071
55001,7.11%, 51.15%, 44.04%,2.57%, 2.57%,820670
55003,10.82%, 51.98%, 41.16%,4.86%, 4.86%,840c68
55005,17.67%, 54.95%, 37.28%,2.76%, 2.76%,8c075f
55007,12.54%, 51.10%, 38.56%,10.34%, 8.75%,821a62
55009,15.88%, 40.02%, 55.90%,4.08%, 2.13%,660a8e
55011,17.01%, 56.54%, 39.52%,3.94%, 2.46%,900a64
55013,19.77%, 53.97%, 34.19%,9.06%, 9.06%,891757
55015,17.25%, 57.18%, 39.93%,2.89%, 2.20%,910765
55017,19.09%, 58.15%, 39.07%,2.78%,-,940763
55019,33.79%, 64.84%, 31.04%,4.12%, 2.50%,a50a4f
55021,18.57%, 57.52%, 38.95%,1.39%,-,920363
55023,3.20%, 50.63%, 47.43%,1.94%,-,810478
55025,16.95%, 40.13%, 57.08%,2.8%,-,660791
55027,3.82%, 50.66%, 46.85%,2.49%,-,810677
55029,15.35%, 56.25%, 40.90%,2.85%,-,8f0768
55031,0.97%, 43.57%, 42.60%,11.61%, 11.61%,6f1d6c
55033,26.05%, 60.04%, 33.99%,5.97%, 4.02%,990f56
55035,11.46%, 53.00%, 41.54%,3.39%, 3.39%,870869
55037,42.09%, 69.36%, 27.27%,3.37%,-,b00845
55039,6.86%, 52.16%, 45.30%,2.54%,-,850673
55041,7.14%, 52.19%, 45.05%,2.76%,-,850772
55043,15.02%, 56.29%, 41.27%,2.45%,-,8f0669
55045,16.92%, 55.77%, 38.84%,1.52%,-,8e0363
55047,9.58%, 53.47%, 43.90%,2.63%,-,88066f
55049,0.88%, 48.78%, 47.90%,0.43%,-,7c017a
55051,16.02%, 54.63%, 38.62%,3.5%, 3.50%,8b0862
55053,31.05%, 64.17%, 33.12%,2.72%,-,a30654
55055,1.83%, 49.57%, 47.73%,2.7%,-,7e0679
55057,21.75%, 58.65%, 36.90%,4.45%, 2.79%,950b5e
55059,10.44%, 50.99%, 40.55%,8.459999999999999%, 7.22%,821567
55061,28.81%, 35.07%, 63.88%,1.05%,-,5902a2
55063,6.49%, 44.37%, 50.86%,4.76%, 3.43%,710c81
55065,10.31%, 54.07%, 43.76%,2.17%,-,89056f
55067,6.36%, 45.09%, 51.45%,3.45%, 2.37%,720883
55069,25.15%, 60.69%, 35.54%,3.77%, 2.77%,9a095a
55071,1.25%, 46.46%, 47.72%,5.82%, 5.05%,760e79
55073,21.11%, 57.03%, 35.92%,7.05%, 5.93%,91115b
55075,10.79%, 53.12%, 42.33%,4.55%, 2.78%,870b6b
55077,19.37%, 58.75%, 39.38%,1.88%,-,950464
55078,0%,-,-,0.0%,-,000000
55079,8.73%, 34.78%, 43.51%,21.71%, 21.18%,58376e
55081,19.53%, 57.58%, 38.05%,2.35%, 2.35%,920561
55083,14.83%, 56.21%, 41.38%,2.41%,-,8f0669
55085,1.45%, 45.19%, 43.73%,11.079999999999998%, 10.54%,731c6f
55087,8.59%, 52.97%, 44.38%,2.65%,-,870671
55089,1.01%, 49.42%, 48.40%,2.18%,-,7e057b
55091,10.01%, 53.23%, 43.22%,3.54%,-,87096e
55093,7.87%, 51.88%, 44.01%,1.95%,-,840470
55095,9.03%, 51.21%, 42.17%,6.62%, 4.80%,82106b
55097,8.48%, 44.52%, 53.00%,2.47%,-,710687
55099,19.87%, 56.39%, 36.51%,7.1%, 5.12%,8f125d
55101,5.51%, 47.77%, 42.26%,4.28%, 4.28%,790a6b
55103,4.88%, 48.56%, 43.68%,2.11%, 2.11%,7b056f
55105,26.10%, 61.09%, 34.98%,3.93%,-,9b0a59
55107,3.03%, 47.59%, 44.56%,5.53%, 5.53%,790e71
55109,7.09%, 51.09%, 44.00%,4.9%, 3.33%,820c70
55111,24.03%, 59.66%, 35.63%,0.68%,-,98015a
55113,1.02%, 46.57%, 47.59%,5.84%, 4.40%,760e79
55115,41.21%, 68.71%, 27.51%,3.79%, 2.64%,af0946
55117,15.96%, 52.92%, 36.96%,10.11%, 9.35%,86195e
55119,27.26%, 60.22%, 32.96%,6.83%, 5.27%,991154
55121,14.68%, 56.04%, 41.36%,2.6%,-,8e0669
55123,21.78%, 58.63%, 36.84%,0.99%,-,95025d
55125,5.84%, 48.45%, 42.61%,8.940000000000001%, 7.48%,7b166c
55127,23.16%, 59.66%, 36.50%,0.87%,-,98025d
55129,17.36%, 55.37%, 38.02%,4.6%, 4.60%,8d0b60
55131,2.78%, 50.30%, 47.52%,2.17%,-,800579
55133,5.09%, 45.21%, 50.29%,1.81%,-,730480
55135,43.10%, 69.85%, 26.75%,3.41%,-,b20844
55137,38.17%, 67.31%, 29.13%,3.5600000000000005%, 2.24%,ab094a
55139,5.81%, 50.49%, 44.69%,4.82%, 3.46%,800c71
55141,5.61%, 50.37%, 44.76%,4.88%, 3.41%,800c72
56001,8.61%, 43.84%, 52.45%,3.71%, 2.44%,6f0985
56003,9.17%, 44.75%, 53.92%,1.34%,-,720389
56005,20.86%, 38.62%, 59.48%,1.9%,-,620497
56007,14.59%, 39.99%, 54.58%,5.42%, 5.09%,650d8b
56009,6.73%, 45.60%, 52.32%,2.08%,-,740585
56011,16.05%, 40.54%, 56.59%,2.87%, 2.44%,670790
56013,10.61%, 43.28%, 53.89%,2.83%, 2.31%,6e0789
56015,16.84%, 39.77%, 56.61%,3.61%, 2.53%,650990
56017,16.92%, 37.33%, 54.25%,8.42%, 6.78%,5f158a
56019,0.12%, 49.15%, 49.03%,1.81%,-,7d047d
56021,6.22%, 45.64%, 51.86%,2.5%,-,740684
56023,24.06%, 36.05%, 60.11%,3.84%, 3.59%,5b0999
56025,19.98%, 39.19%, 59.17%,1.63%,-,630496
56027,5.65%, 45.63%, 51.28%,3.08%,-,740782
56029,2.32%, 46.89%, 49.21%,3.9%, 2.96%,77097d
56031,21.39%, 36.69%, 58.08%,2.82%, 2.82%,5d0794
56033,19.65%, 37.92%, 57.57%,4.52%, 4.06%,600b92
56035,0%,-,-,0.0%,-,000000
56037,7.11%, 43.79%, 50.90%,5.31%, 5.17%,6f0d81
56039,0%,-,-,0.0%,-,000000
56041,21.76%, 37.81%, 59.57%,2.63%, 2.35%,600697
56043,13.57%, 42.05%, 55.62%,2.32%,-,6b058d
56045,3.59%, 49.87%, 46.28%,3.84%, 2.96%,7f0976
60010,0%,-,-,0.0%,-,000000
60020,0%,-,-,0.0%,-,000000
60030,0%,-,-,0.0%,-,000000
60040,0%,-,-,0.0%,-,000000
60050,0%,-,-,0.0%,-,000000
66010,0%,-,-,0.0%,-,000000
69085,0%,-,-,0.0%,-,000000
69100,0%,-,-,0.0%,-,000000
69110,0%,-,-,0.0%,-,000000
69120,0%,-,-,0.0%,-,000000
72001,0%,-,-,0.0%,-,000000
72003,0%,-,-,0.0%,-,000000
72005,0%,-,-,0.0%,-,000000
72007,0%,-,-,0.0%,-,000000
72009,0%,-,-,0.0%,-,000000
72011,0%,-,-,0.0%,-,000000
72013,0%,-,-,0.0%,-,000000
72015,0%,-,-,0.0%,-,000000
72017,0%,-,-,0.0%,-,000000
72019,0%,-,-,0.0%,-,000000
72021,0%,-,-,0.0%,-,000000
72023,0%,-,-,0.0%,-,000000
72025,0%,-,-,0.0%,-,000000
72027,0%,-,-,0.0%,-,000000
72029,0%,-,-,0.0%,-,000000
72031,0%,-,-,0.0%,-,000000
72033,0%,-,-,0.0%,-,000000
72035,0%,-,-,0.0%,-,000000
72037,0%,-,-,0.0%,-,000000
72039,0%,-,-,0.0%,-,000000
72041,0%,-,-,0.0%,-,000000
72043,0%,-,-,0.0%,-,000000
72045,0%,-,-,0.0%,-,000000
72047,0%,-,-,0.0%,-,000000
72049,0%,-,-,0.0%,-,000000
72051,0%,-,-,0.0%,-,000000
72053,0%,-,-,0.0%,-,000000
72054,0%,-,-,0.0%,-,000000
72055,0%,-,-,0.0%,-,000000
72057,0%,-,-,0.0%,-,000000
72059,0%,-,-,0.0%,-,000000
72061,0%,-,-,0.0%,-,000000
72063,0%,-,-,0.0%,-,000000
72065,0%,-,-,0.0%,-,000000
72067,0%,-,-,0.0%,-,000000
72069,0%,-,-,0.0%,-,000000
72071,0%,-,-,0.0%,-,000000
72073,0%,-,-,0.0%,-,000000
72075,0%,-,-,0.0%,-,000000
72077,0%,-,-,0.0%,-,000000
72079,0%,-,-,0.0%,-,000000
72081,0%,-,-,0.0%,-,000000
72083,0%,-,-,0.0%,-,000000
72085,0%,-,-,0.0%,-,000000
72087,0%,-,-,0.0%,-,000000
72089,0%,-,-,0.0%,-,000000
72091,0%,-,-,0.0%,-,000000
72093,0%,-,-,0.0%,-,000000
72095,0%,-,-,0.0%,-,000000
72097,0%,-,-,0.0%,-,000000
72099,0%,-,-,0.0%,-,000000
72101,0%,-,-,0.0%,-,000000
72103,0%,-,-,0.0%,-,000000
72105,0%,-,-,0.0%,-,000000
72107,0%,-,-,0.0%,-,000000
72109,0%,-,-,0.0%,-,000000
72111,0%,-,-,0.0%,-,000000
72113,0%,-,-,0.0%,-,000000
72115,0%,-,-,0.0%,-,000000
72117,0%,-,-,0.0%,-,000000
72119,0%,-,-,0.0%,-,000000
72121,0%,-,-,0.0%,-,000000
72123,0%,-,-,0.0%,-,000000
72125,0%,-,-,0.0%,-,000000
72127,0%,-,-,0.0%,-,000000
72129,0%,-,-,0.0%,-,000000
72131,0%,-,-,0.0%,-,000000
72133,0%,-,-,0.0%,-,000000
72135,0%,-,-,0.0%,-,000000
72137,0%,-,-,0.0%,-,000000
72139,0%,-,-,0.0%,-,000000
72141,0%,-,-,0.0%,-,000000
72143,0%,-,-,0.0%,-,000000
72145,0%,-,-,0.0%,-,000000
72147,0%,-,-,0.0%,-,000000
72149,0%,-,-,0.0%,-,000000
72151,0%,-,-,0.0%,-,000000
72153,0%,-,-,0.0%,-,000000
74300,0%,-,-,0.0%,-,000000
78010,0%,-,-,0.0%,-,000000
78020,0%,-,-,0.0%,-,000000
78030,0%,-,-,0.0%,-,000000
