id,margin,reagan,carter,other,anderson,hex_color
46095,35.83%, 64.80%, 28.97%, 4.78%,6.23%,a50f49
46097,15.61%, 53.98%, 38.37%, 6.82%,7.65%,891361
46099,12.14%, 51.00%, 38.87%, 9.05%,10.13%,821963
46101,12.73%, 51.93%, 39.20%, 8.02%,8.879999999999999%,841663
46103,42.09%, 67.33%, 25.25%, 5.85%,7.42%,ab1240
46105,50.32%, 72.73%, 22.41%, 3.50%,4.86%,b90c39
46107,55.19%, 75.29%, 20.10%, 3.73%,4.61%,bf0b33
46109,21.46%, 57.98%, 36.51%, 4.69%,5.510000000000001%,930e5d
46111,28.47%, 60.97%, 32.51%, 5.54%,6.52%,9b1052
46113,41.14%, 25.96%, 67.10%, 5.39%,6.93%,4211ab
46115,27.78%, 60.30%, 32.52%, 6.08%,7.18%,991252
46117,42.57%, 68.67%, 26.10%, 4.23%,5.23%,af0d42
46119,55.00%, 74.15%, 19.15%, 5.22%,6.699999999999999%,bd1130
46121,8.79%, 41.76%, 50.55%, 5.82%,7.69%,6a1380
46123,45.60%, 70.68%, 25.08%, 3.44%,4.23%,b40a3f
46125,39.23%, 66.43%, 27.21%, 5.58%,6.36%,a91045
46127,18.96%, 55.16%, 36.21%, 7.10%,8.62%,8c155c
46129,53.57%, 74.55%, 20.99%, 3.87%,4.46%,be0b35
46135,30.38%, 61.22%, 30.84%, 6.32%,7.930000000000001%,9c144e
46137,34.45%, 65.05%, 30.60%, 3.73%,4.35%,a50b4e
47001,15.70%, 55.31%, 39.61%, 4.51%,5.08%,8d0c65
47003,27.24%, 35.24%, 62.48%,-,2.29%,59059f
47005,24.71%, 36.83%, 61.54%,-,1.63%,5d049c
47007,10.74%, 54.94%, 44.20%,-,0.86%,8c0270
47009,30.37%, 63.81%, 33.44%, 2.20%,2.74%,a20655
47011,21.26%, 59.63%, 38.37%,-,2.0%,980561
47013,7.51%, 52.99%, 45.47%,-,1.54%,870373
47015,24.84%, 36.76%, 61.59%,-,1.65%,5d049d
47017,3.63%, 50.98%, 47.36%,-,1.66%,810478
47019,31.21%, 64.44%, 33.22%,-,2.34%,a40554
47021,23.79%, 37.03%, 60.81%,-,2.16%,5e059b
47023,12.71%, 55.69%, 42.98%,-,1.34%,8e036d
47025,19.90%, 59.05%, 39.16%,-,1.79%,960463
47027,1.16%, 48.61%, 49.76%,-,1.63%,7b047e
47029,51.00%, 74.39%, 23.39%,-,2.22%,bd053b
47031,16.11%, 40.72%, 56.84%,-,2.44%,670690
47033,6.65%, 46.14%, 52.79%,-,1.07%,750286
47035,24.71%, 60.89%, 36.17%, 2.18%,2.95%,9b075c
47037,21.62%, 37.45%, 59.08%, 2.75%,3.4699999999999998%,5f0896
47039,1.03%, 48.95%, 49.98%,-,1.07%,7c027f
47041,22.74%, 37.82%, 60.56%,-,1.62%,60049a
47043,28.53%, 34.74%, 63.27%,-,2.0%,5805a1
47045,2.09%, 48.00%, 50.08%,-,1.92%,7a047f
47047,16.64%, 40.92%, 57.55%,-,1.53%,680392
47049,23.15%, 60.76%, 37.61%,-,1.63%,9a045f
47051,24.93%, 36.02%, 60.96%, 2.26%,3.0199999999999996%,5b079b
47053,17.95%, 40.13%, 58.08%,-,1.78%,660494
47055,25.16%, 36.58%, 61.74%,-,1.69%,5d049d
47057,36.28%, 67.12%, 30.84%,-,2.04%,ab054e
47059,28.79%, 63.13%, 34.34%,-,2.54%,a00657
47061,42.25%, 28.34%, 70.59%,-,1.07%,4802b4
47063,23.96%, 60.60%, 36.65%, 2.09%,2.75%,9a075d
47065,15.34%, 56.40%, 41.05%, 2.04%,2.55%,8f0668
47067,41.42%, 69.72%, 28.31%,-,1.97%,b10548
47069,16.96%, 40.68%, 57.64%,-,1.68%,670492
47071,13.29%, 55.84%, 42.56%,-,1.6%,8e046c
47073,18.87%, 57.92%, 39.05%, 2.29%,3.0300000000000002%,930763
47075,16.99%, 40.97%, 57.97%,-,1.06%,680293
47077,30.36%, 64.45%, 34.09%,-,1.46%,a40356
47079,20.61%, 38.49%, 59.11%,-,2.4%,620696
47081,25.28%, 36.39%, 61.66%,-,1.95%,5c049d
47083,40.10%, 29.04%, 69.15%,-,1.81%,4a04b0
47085,34.81%, 31.80%, 66.61%,-,1.59%,5104a9
47087,42.01%, 28.15%, 70.16%,-,1.7%,4704b2
47089,36.22%, 66.82%, 30.60%,-,2.58%,aa064e
47091,51.97%, 74.99%, 23.03%,-,1.98%,bf053a
47093,17.45%, 56.26%, 38.81%, 4.08%,4.93%,8f0c62
47095,34.92%, 32.11%, 67.03%,-,0.86%,5102aa
47097,20.73%, 38.95%, 59.68%,-,1.37%,630398
47099,3.34%, 48.47%, 45.13%,-,6.4%,7b1073
47101,33.67%, 32.52%, 66.18%,-,1.3%,5203a8
47103,30.10%, 33.96%, 64.06%,-,1.97%,5605a3
47105,25.86%, 61.51%, 35.65%, 2.26%,2.84%,9c075a
47107,17.46%, 57.76%, 40.30%,-,1.93%,930466
47109,9.42%, 54.06%, 44.64%,-,1.29%,890371
47111,19.71%, 58.96%, 39.25%,-,1.79%,960464
47113,2.50%, 50.27%, 47.77%,-,1.96%,800479
47115,8.33%, 45.10%, 53.44%,-,1.46%,730388
47117,29.93%, 34.23%, 64.16%,-,1.61%,5704a3
47119,8.78%, 44.16%, 52.94%,-,2.9%,700786
47121,12.05%, 55.18%, 43.13%,-,1.68%,8c046d
47123,14.77%, 56.45%, 41.68%,-,1.87%,8f046a
47125,14.83%, 41.08%, 55.91%, 2.37%,3.0100000000000002%,68078e
47127,27.71%, 34.55%, 62.26%, 2.13%,3.2%,58089e
47129,14.54%, 56.29%, 41.75%,-,1.95%,8f046a
47131,3.25%, 47.49%, 50.73%,-,1.78%,790481
47133,27.99%, 35.49%, 63.47%,-,1.04%,5a02a1
47135,27.69%, 35.08%, 62.77%,-,2.15%,5905a0
47137,26.69%, 62.75%, 36.06%,-,1.19%,a0035b
47139,1.13%, 48.67%, 49.80%,-,1.53%,7c037e
47141,12.53%, 42.26%, 54.80%, 2.32%,2.94%,6b078b
47143,20.52%, 59.44%, 38.91%,-,1.65%,970463
47145,25.43%, 61.03%, 35.60%, 2.65%,3.38%,9b085a
47147,34.34%, 32.00%, 66.34%,-,1.66%,5104a9
47149,14.64%, 40.98%, 55.62%, 2.57%,3.4%,68088d
47151,26.70%, 62.38%, 35.68%,-,1.95%,9f045a
47153,0.10%, 49.54%, 49.44%,-,1.02%,7e027e
47155,49.35%, 73.25%, 23.89%, 2.34%,2.86%,ba073c
47157,6.19%, 45.43%, 51.61%, 2.33%,2.96%,730783
47159,34.70%, 31.73%, 66.43%,-,1.84%,5004a9
47161,38.85%, 29.69%, 68.54%,-,1.78%,4b04ae
47163,7.18%, 51.44%, 44.27%, 3.71%,4.29%,830a70
47165,8.51%, 44.42%, 52.93%, 2.02%,2.65%,710686
47167,6.33%, 46.15%, 52.48%,-,1.36%,750385
47169,44.39%, 26.72%, 71.11%,-,2.17%,4405b5
47171,33.33%, 65.50%, 32.17%,-,2.33%,a70552
47173,25.77%, 62.09%, 36.32%,-,1.59%,9e045c
47175,27.56%, 35.54%, 63.11%,-,1.35%,5a03a0
47177,23.64%, 37.16%, 60.79%,-,2.05%,5e059b
47179,19.37%, 57.71%, 38.35%, 3.09%,3.9499999999999997%,930a61
47181,33.70%, 64.53%, 30.83%,-,4.64%,a40b4e
47183,2.06%, 48.15%, 50.21%,-,1.64%,7a0480
47185,23.43%, 37.41%, 60.84%,-,1.75%,5f049b
47187,13.19%, 54.98%, 41.79%, 2.61%,3.2399999999999998%,8c086a
47189,19.26%, 39.09%, 58.36%,-,2.55%,630694
48001,7.12%, 52.69%, 45.57%,-,1.74%,860474
48003,40.99%, 69.77%, 28.78%,-,1.45%,b10349
48005,1.18%, 48.54%, 49.72%,-,1.74%,7b047e
48007,25.28%, 60.79%, 35.52%, 2.64%,3.6900000000000004%,9b095a
48009,10.95%, 54.85%, 43.90%,-,1.25%,8b036f
48011,35.31%, 66.57%, 31.27%,-,2.16%,a9054f
48013,4.53%, 51.53%, 46.99%,-,1.48%,830377
48015,32.00%, 64.91%, 32.90%,-,2.19%,a50553
48017,38.00%, 68.14%, 30.13%,-,1.73%,ad044c
48019,44.02%, 70.63%, 26.61%,-,2.77%,b40743
48021,10.84%, 43.07%, 53.91%, 2.34%,3.01%,6d0789
48023,3.69%, 47.61%, 51.30%,-,1.08%,790282
48025,7.12%, 52.59%, 45.47%,-,1.94%,860473
48027,12.95%, 54.72%, 41.77%, 2.47%,3.5200000000000005%,8b086a
48029,7.08%, 51.73%, 44.65%, 3.07%,3.62%,830971
48031,27.81%, 62.32%, 34.51%, 2.26%,3.17%,9e0858
48033,35.66%, 67.23%, 31.57%,-,1.2%,ab0350
48035,8.77%, 53.49%, 44.71%,-,1.8%,880472
48037,10.15%, 54.35%, 44.21%,-,1.44%,8a0370
48039,19.69%, 58.08%, 38.39%, 2.53%,3.5199999999999996%,940861
48041,26.89%, 60.25%, 33.37%, 4.92%,6.38%,991055
48043,7.78%, 51.73%, 43.95%, 3.08%,4.32%,830b70
48045,0.09%, 48.87%, 48.78%,-,2.35%,7c057c
48047,51.25%, 23.40%, 74.65%,-,1.95%,3b04be
48049,14.27%, 56.41%, 42.14%,-,1.45%,8f036b
48051,14.58%, 42.16%, 56.74%,-,1.11%,6b0290
48053,4.06%, 50.84%, 46.78%,-,2.38%,810677
48055,4.46%, 46.56%, 51.02%,-,2.43%,760682
48057,4.24%, 50.57%, 46.33%, 2.08%,3.1%,800776
48059,6.51%, 52.74%, 46.22%,-,1.04%,860275
48061,2.50%, 47.62%, 50.12%,-,2.26%,79057f
48063,14.40%, 42.32%, 56.72%,-,0.97%,6b0290
48065,29.98%, 64.17%, 34.19%,-,1.63%,a30457
48067,5.48%, 46.79%, 52.27%,-,0.95%,770285
48069,23.49%, 60.75%, 37.26%,-,1.99%,9a055f
48071,10.73%, 54.08%, 43.35%,-,2.57%,89066e
48073,0.84%, 49.01%, 49.85%,-,1.14%,7c027f
48075,8.15%, 53.19%, 45.04%,-,1.77%,870472
48077,9.95%, 44.39%, 54.34%,-,1.27%,71038a
48079,34.29%, 66.21%, 31.92%,-,1.87%,a80451
48081,8.34%, 45.44%, 53.79%,-,0.77%,730189
48083,12.74%, 55.78%, 43.04%,-,1.18%,8e036d
48085,39.68%, 67.88%, 28.20%, 2.89%,3.92%,ad0947
48087,11.99%, 55.11%, 43.11%,-,1.78%,8c046d
48089,19.08%, 58.75%, 39.68%,-,1.57%,950465
48091,45.24%, 71.15%, 25.92%, 2.36%,2.9299999999999997%,b50742
48093,12.49%, 43.09%, 55.58%,-,1.33%,6d038d
48095,0.14%, 49.40%, 49.54%,-,1.06%,7d027e
48097,27.01%, 62.58%, 35.57%,-,1.85%,9f045a
48099,14.08%, 55.38%, 41.30%, 2.30%,3.32%,8d0869
48101,17.46%, 40.36%, 57.82%,-,1.82%,660493
48103,36.03%, 67.15%, 31.11%,-,1.74%,ab044f
48105,19.41%, 59.24%, 39.83%,-,0.94%,970265
48107,1.67%, 48.50%, 50.18%,-,1.32%,7b037f
48109,12.09%, 55.43%, 43.34%,-,1.23%,8d036e
48111,20.32%, 58.88%, 38.56%, 2.01%,2.5599999999999996%,960662
48113,22.43%, 59.18%, 36.75%, 2.75%,4.0600000000000005%,960a5d
48115,26.90%, 62.77%, 35.87%,-,1.36%,a0035b
48117,41.05%, 69.46%, 28.41%,-,2.13%,b10548
48119,27.08%, 35.81%, 62.89%,-,1.31%,5b03a0
48121,25.10%, 59.93%, 34.83%, 3.91%,5.24%,980d58
48123,25.20%, 61.83%, 36.63%,-,1.54%,9d035d
48125,24.17%, 37.41%, 61.58%,-,1.01%,5f029d
48127,27.96%, 35.30%, 63.26%,-,1.44%,5a03a1
48129,18.80%, 58.58%, 39.78%,-,1.64%,950465
48131,56.63%, 21.27%, 77.91%,-,0.82%,3602c6
48133,1.40%, 50.05%, 48.65%,-,1.29%,7f037c
48135,47.32%, 72.38%, 25.07%,-,2.55%,b8063f
48137,41.02%, 69.78%, 28.76%,-,1.46%,b10349
48139,4.22%, 51.31%, 47.08%,-,1.61%,820478
48141,13.26%, 53.53%, 40.27%, 5.12%,6.2%,880f66
48143,2.11%, 47.93%, 50.04%,-,2.03%,7a057f
48145,12.02%, 43.38%, 55.40%,-,1.22%,6e038d
48147,24.25%, 37.12%, 61.36%,-,1.52%,5e039c
48149,22.25%, 60.32%, 38.07%,-,1.62%,990461
48151,29.79%, 34.39%, 64.18%,-,1.44%,5703a3
48153,15.92%, 57.45%, 41.54%,-,1.01%,920269
48155,27.40%, 35.69%, 63.09%,-,1.23%,5b03a0
48157,36.00%, 66.25%, 30.25%, 2.62%,3.49%,a8084d
48159,14.51%, 41.97%, 56.48%,-,1.56%,6b0390
48161,5.15%, 46.88%, 52.02%,-,1.1%,770284
48163,23.48%, 37.55%, 61.03%,-,1.41%,5f039b
48165,33.04%, 65.37%, 32.33%,-,2.3%,a60552
48167,1.98%, 46.65%, 48.62%, 3.09%,4.7299999999999995%,760c7b
48169,26.94%, 62.63%, 35.69%,-,1.69%,9f045b
48171,59.26%, 78.70%, 19.44%,-,1.86%,c80431
48173,56.07%, 77.76%, 21.68%,-,0.56%,c60137
48175,3.89%, 51.16%, 47.27%,-,1.57%,820478
48177,0.59%, 49.49%, 48.90%,-,1.6%,7e047c
48179,43.36%, 70.81%, 27.45%,-,1.73%,b40445
48181,9.59%, 53.66%, 44.08%,-,2.26%,880570
48183,38.55%, 68.44%, 29.89%,-,1.67%,ae044c
48185,7.67%, 45.35%, 53.02%,-,1.63%,730487
48187,31.45%, 64.18%, 32.73%, 2.64%,3.1%,a30753
48189,33.19%, 65.86%, 32.67%,-,1.48%,a70353
48191,3.78%, 51.40%, 47.61%,-,0.99%,830279
48193,4.81%, 51.52%, 46.71%,-,1.78%,830477
48195,58.86%, 78.81%, 19.95%,-,1.23%,c80332
48197,5.19%, 46.46%, 51.65%,-,1.89%,760483
48199,9.26%, 44.33%, 53.58%,-,2.09%,710588
48201,19.80%, 57.87%, 38.06%, 3.18%,4.07%,930a61
48203,9.04%, 53.32%, 44.28%,-,2.4%,870670
48205,44.28%, 71.03%, 26.75%,-,2.22%,b50544
48207,14.67%, 42.11%, 56.78%,-,1.11%,6b0290
48209,3.79%, 49.04%, 45.25%, 4.44%,5.710000000000001%,7d0e73
48211,31.46%, 64.72%, 33.26%,-,2.02%,a50554
48213,1.82%, 48.47%, 50.29%,-,1.25%,7b0380
48215,14.15%, 41.82%, 55.97%,-,2.21%,6a058e
48217,6.43%, 46.03%, 52.46%,-,1.51%,750385
48219,29.96%, 64.03%, 34.07%,-,1.91%,a30456
48221,10.86%, 54.11%, 43.24%,-,2.65%,89066e
48223,6.13%, 46.09%, 52.22%,-,1.68%,750485
48225,18.09%, 40.44%, 58.52%,-,1.04%,670295
48227,19.51%, 58.86%, 39.35%,-,1.79%,960464
48229,8.71%, 53.28%, 44.57%,-,2.15%,870571
48231,2.76%, 50.18%, 47.42%,-,2.41%,7f0678
48233,42.36%, 69.97%, 27.61%,-,2.43%,b20646
48235,28.06%, 63.73%, 35.67%,-,0.6%,a2015a
48237,4.62%, 51.51%, 46.89%,-,1.6%,830477
48239,16.00%, 56.91%, 40.91%,-,2.17%,910568
48241,12.78%, 42.86%, 55.64%,-,1.5%,6d038d
48243,14.95%, 56.10%, 41.15%,-,2.74%,8f0668
48245,10.50%, 43.45%, 53.95%,-,2.6%,6e0689
48247,45.17%, 26.79%, 71.96%,-,1.25%,4403b7
48249,22.15%, 38.34%, 60.49%,-,1.17%,61029a
48251,3.87%, 50.82%, 46.95%,-,2.23%,810577
48253,4.73%, 47.07%, 51.80%,-,1.12%,780284
48255,8.57%, 53.59%, 45.01%,-,1.4%,880372
48257,3.37%, 47.63%, 51.00%,-,1.38%,790382
48259,55.35%, 76.48%, 21.14%,-,2.38%,c30635
48261,16.04%, 40.64%, 56.68%,-,2.67%,670690
48263,1.73%, 48.85%, 50.58%,-,0.58%,7c0180
48265,44.36%, 70.71%, 26.35%, 2.01%,2.94%,b40743
48267,24.41%, 61.24%, 36.83%,-,1.94%,9c045d
48269,43.41%, 70.24%, 26.83%, 2.44%,2.9299999999999997%,b30744
48271,6.79%, 51.91%, 45.12%, 2.20%,2.96%,840773
48273,5.14%, 45.84%, 50.98%, 2.30%,3.19%,740881
48275,19.31%, 39.79%, 59.10%,-,1.12%,650296
48277,8.04%, 45.17%, 53.21%,-,1.62%,730487
48279,26.82%, 62.75%, 35.93%,-,1.31%,a0035b
48281,7.85%, 53.02%, 45.17%,-,1.8%,870473
48283,29.76%, 34.39%, 64.15%,-,1.47%,5703a3
48285,9.60%, 54.24%, 44.64%,-,1.12%,8a0271
48287,6.41%, 52.08%, 45.67%,-,2.25%,840574
48289,9.10%, 44.93%, 54.03%,-,1.04%,720289
48291,2.51%, 47.71%, 50.22%,-,2.07%,790580
48293,8.99%, 44.86%, 53.85%,-,1.28%,720389
48295,57.99%, 77.50%, 19.50%,-,3.0%,c50731
48297,22.47%, 60.61%, 38.14%,-,1.24%,9a0361
48299,14.44%, 56.23%, 41.79%,-,1.98%,8f056a
48301,38.89%, 69.44%, 30.56%,-,0.0%,b1004d
48303,41.23%, 68.83%, 27.60%, 2.88%,3.58%,af0946
48305,12.77%, 55.78%, 43.01%,-,1.22%,8e036d
48307,5.29%, 46.70%, 51.99%,-,1.31%,770384
48309,9.52%, 53.71%, 44.20%,-,2.09%,880570
48311,37.44%, 68.09%, 30.65%,-,1.26%,ad034e
48313,6.43%, 46.02%, 52.45%,-,1.52%,750385
48315,9.36%, 44.66%, 54.02%,-,1.31%,710389
48317,28.44%, 63.69%, 35.26%,-,1.05%,a20259
48319,20.73%, 59.59%, 38.86%,-,1.54%,970363
48321,9.25%, 53.41%, 44.16%,-,2.43%,880670
48323,35.77%, 31.37%, 67.14%,-,1.49%,4f03ab
48325,21.65%, 60.12%, 38.46%,-,1.42%,990362
48327,5.62%, 52.19%, 46.57%,-,1.24%,850376
48329,55.63%, 76.55%, 20.92%,-,2.53%,c30635
48331,12.84%, 42.62%, 55.46%,-,1.91%,6c048d
48333,2.09%, 47.84%, 49.93%,-,2.23%,79057f
48335,0.31%, 49.73%, 49.42%,-,0.85%,7e027e
48337,1.39%, 48.56%, 49.95%,-,1.48%,7b037f
48339,34.13%, 65.64%, 31.51%, 2.05%,2.86%,a70750
48341,35.70%, 66.92%, 31.22%,-,1.86%,aa044f
48343,18.41%, 40.40%, 58.81%,-,0.8%,670295
48345,24.97%, 61.68%, 36.71%,-,1.61%,9d045d
48347,17.46%, 56.94%, 39.48%, 2.79%,3.59%,910964
48349,12.61%, 42.89%, 55.50%,-,1.61%,6d048d
48351,40.41%, 29.25%, 69.66%,-,1.08%,4a02b1
48353,0.26%, 48.83%, 49.10%,-,2.07%,7c057d
48355,3.28%, 46.84%, 50.12%, 2.36%,3.04%,77077f
48357,65.86%, 81.90%, 16.05%,-,2.05%,d00528
48359,30.55%, 63.73%, 33.18%,-,1.03%,a20254
48361,9.10%, 44.43%, 53.53%,-,2.04%,710588
48363,2.07%, 47.95%, 50.02%,-,2.03%,7a057f
48365,4.97%, 51.92%, 46.95%,-,1.14%,840277
48367,7.24%, 52.65%, 45.41%,-,1.94%,860473
48369,56.89%, 77.69%, 20.81%,-,1.5%,c60335
48371,25.51%, 61.96%, 36.45%,-,1.59%,9d045c
48373,5.45%, 46.51%, 51.96%,-,1.53%,760384
48375,24.95%, 60.85%, 35.90%, 2.03%,3.25%,9b085b
48377,17.57%, 40.19%, 57.75%,-,2.06%,660593
48379,17.85%, 40.21%, 58.06%,-,1.73%,660494
48381,50.39%, 73.72%, 23.34%, 2.16%,2.9400000000000004%,bb073b
48383,37.23%, 67.88%, 30.64%,-,1.48%,ad034e
48385,15.76%, 57.26%, 41.50%,-,1.24%,920369
48387,22.10%, 38.54%, 60.64%,-,0.81%,62029a
48389,3.90%, 50.95%, 47.05%,-,2.0%,810577
48391,6.59%, 45.73%, 52.32%,-,1.95%,740485
48393,51.71%, 75.08%, 23.36%,-,1.56%,bf033b
48395,35.99%, 31.28%, 67.27%,-,1.45%,4f03ab
48397,33.17%, 65.27%, 32.10%,-,2.64%,a60651
48399,20.88%, 59.82%, 38.93%,-,1.25%,980363
48401,21.59%, 60.17%, 38.58%,-,1.24%,990362
48403,17.54%, 40.82%, 58.36%,-,0.82%,680294
48405,8.96%, 45.20%, 54.16%,-,0.65%,73018a
48407,15.50%, 41.16%, 56.67%,-,2.17%,680590
48409,1.72%, 47.59%, 49.31%,-,3.09%,79077d
48411,19.16%, 39.75%, 58.91%,-,1.34%,650396
48413,20.16%, 59.42%, 39.26%,-,1.33%,970364
48415,29.80%, 64.06%, 34.26%,-,1.68%,a30457
48417,22.33%, 60.66%, 38.33%,-,1.01%,9a0261
48419,9.16%, 44.85%, 54.01%,-,1.14%,720289
48421,57.83%, 77.47%, 19.64%,-,2.88%,c50732
48423,30.66%, 64.61%, 33.95%,-,1.43%,a40356
48425,12.04%, 42.76%, 54.81%,-,2.43%,6d068b
48427,54.26%, 22.21%, 76.48%,-,1.31%,3803c3
48429,21.87%, 59.89%, 38.03%,-,2.08%,980560
48431,24.91%, 62.12%, 37.20%,-,0.68%,9e015e
48433,18.95%, 40.03%, 58.98%,-,0.98%,660296
48435,34.08%, 66.18%, 32.10%,-,1.72%,a80451
48437,12.00%, 43.08%, 55.08%,-,1.84%,6d048c
48439,17.18%, 56.86%, 39.69%, 2.56%,3.45%,900865
48441,26.24%, 62.00%, 35.77%,-,2.23%,9e055b
48443,22.01%, 59.91%, 37.90%, 2.04%,2.19%,980560
48445,23.73%, 61.17%, 37.44%,-,1.39%,9b035f
48447,1.21%, 48.90%, 50.11%,-,0.99%,7c027f
48449,1.62%, 48.66%, 50.29%,-,1.05%,7c0280
48451,24.43%, 60.71%, 36.27%, 2.42%,3.02%,9a075c
48453,1.17%, 45.69%, 46.87%, 6.12%,7.44%,741277
48455,24.75%, 36.95%, 61.70%,-,1.35%,5e039d
48457,16.06%, 41.08%, 57.14%,-,1.78%,680491
48459,0.59%, 49.09%, 49.68%,-,1.24%,7d037e
48461,40.62%, 69.42%, 28.80%,-,1.78%,b10449
48463,23.33%, 61.06%, 37.73%,-,1.21%,9b0360
48465,10.04%, 54.05%, 44.01%,-,1.95%,890470
48467,1.87%, 48.46%, 50.33%,-,1.22%,7b0380
48469,28.26%, 62.96%, 34.71%,-,2.33%,a00558
48471,7.23%, 51.87%, 44.65%, 2.51%,3.4799999999999995%,840871
48473,4.80%, 46.71%, 51.51%,-,1.78%,770483
48475,34.28%, 66.24%, 31.96%,-,1.8%,a80451
48477,30.73%, 64.32%, 33.60%,-,2.08%,a40555
48479,36.58%, 30.81%, 67.39%,-,1.8%,4e04ab
48481,12.21%, 55.18%, 42.97%,-,1.86%,8c046d
48483,19.54%, 59.28%, 39.74%,-,0.98%,970265
48485,12.56%, 54.98%, 42.42%, 2.03%,2.5999999999999996%,8c066c
48487,12.52%, 55.48%, 42.96%,-,1.56%,8d036d
48489,20.60%, 39.06%, 59.65%,-,1.29%,630398
48491,17.35%, 56.39%, 39.04%, 3.55%,4.57%,8f0b63
48493,5.22%, 51.91%, 46.70%,-,1.39%,840377
48495,35.24%, 66.83%, 31.59%,-,1.58%,aa0450
48497,3.52%, 47.26%, 50.78%,-,1.97%,780581
48499,5.56%, 52.07%, 46.51%,-,1.42%,840376
48501,45.36%, 71.90%, 26.54%,-,1.56%,b70343
48503,20.12%, 59.14%, 39.02%,-,1.84%,960463
48505,16.14%, 41.01%, 57.16%,-,1.83%,680491
48507,50.59%, 23.49%, 74.08%,-,2.43%,3b06bc
49001,39.68%, 68.47%, 28.79%,-,2.74%,ae0649
49003,68.55%, 82.72%, 14.18%, 2.03%,3.11%,d20724
49005,64.55%, 78.69%, 14.14%, 5.81%,7.17%,c81224
49007,0.03%, 47.67%, 47.63%, 3.41%,4.7%,790b79
49009,43.61%, 69.88%, 26.27%, 2.41%,3.8600000000000003%,b20942
49011,63.31%, 78.98%, 15.67%, 3.89%,5.35%,c90d27
49013,61.69%, 79.41%, 17.72%,-,2.86%,ca072d
49015,38.46%, 67.18%, 28.72%,-,4.11%,ab0a49
49017,59.70%, 78.31%, 18.61%, 2.48%,3.08%,c7072f
49019,49.46%, 70.42%, 20.96%, 6.11%,8.61%,b31535
49021,63.62%, 79.54%, 15.91%, 3.08%,4.55%,ca0b28
49023,42.65%, 69.31%, 26.66%,-,4.04%,b00a43
49025,67.39%, 81.35%, 13.96%, 3.22%,4.69%,cf0b23
49027,62.27%, 79.79%, 17.52%,-,2.69%,cb062c
49029,66.20%, 81.52%, 15.32%,-,3.16%,cf0827
49031,54.80%, 76.63%, 21.84%,-,1.53%,c30337
49033,65.92%, 81.15%, 15.23%,-,3.62%,ce0926
49035,43.88%, 67.00%, 23.13%, 7.73%,9.870000000000001%,aa193a
49037,55.10%, 76.00%, 20.90%,-,3.1%,c10735
49039,58.71%, 77.76%, 19.05%,-,3.19%,c60830
49041,64.79%, 80.79%, 16.00%,-,3.21%,ce0828
49043,42.14%, 65.38%, 23.25%, 9.42%,11.36%,a61c3b
49045,29.78%, 62.03%, 32.25%, 4.03%,5.73%,9e0e52
49047,68.14%, 82.45%, 14.31%, 2.11%,3.2399999999999998%,d20824
49049,69.31%, 83.44%, 14.13%,-,2.43%,d40624
49051,45.74%, 70.93%, 25.19%, 2.86%,3.87%,b40940
49053,69.71%, 83.47%, 13.76%,-,2.77%,d40723
49055,55.46%, 76.05%, 20.58%,-,3.37%,c10834
49057,45.37%, 69.98%, 24.61%, 4.00%,5.42%,b20d3e
50001,7.44%, 44.85%, 37.41%, 15.06%,17.740000000000002%,722d5f
50003,5.32%, 44.39%, 39.07%, 14.42%,16.54%,712a63
50005,25.68%, 56.88%, 31.21%, 10.15%,11.91%,911e4f
50007,1.40%, 39.00%, 40.40%, 17.91%,20.59%,633467
50009,21.62%, 55.77%, 34.15%, 6.32%,6.79%,8e1157
50011,0.62%, 44.61%, 43.99%, 10.04%,11.399999999999999%,711d70
50013,2.32%, 42.28%, 44.60%, 11.61%,13.129999999999999%,6b2171
50015,11.81%, 46.85%, 35.04%, 15.21%,18.11%,772e59
50017,16.77%, 49.52%, 32.75%, 14.58%,17.73%,7e2d53
50019,8.73%, 48.69%, 39.96%, 9.42%,11.36%,7c1c65
50021,6.38%, 45.98%, 39.60%, 13.10%,14.43%,752464
50023,0.67%, 41.96%, 41.29%, 14.06%,16.75%,6a2a69
50025,7.42%, 42.55%, 35.12%, 19.08%,22.33%,6c3859
50027,10.49%, 45.71%, 35.22%, 17.09%,19.06%,743059
51001,4.66%, 50.21%, 45.54%, 2.73%,4.25%,800a74
51003,15.99%, 53.23%, 37.24%, 7.33%,9.530000000000001%,87185e
51005,4.75%, 45.94%, 50.69%, 2.44%,3.37%,750881
51007,8.81%, 53.20%, 44.39%,-,2.4%,870671
51009,18.24%, 57.56%, 39.32%, 2.35%,3.12%,920764
51011,25.04%, 60.42%, 35.38%, 2.02%,4.2%,9a0a5a
51013,6.51%, 46.15%, 39.64%, 12.03%,14.219999999999999%,752465
51015,33.93%, 64.32%, 30.39%, 3.15%,5.3%,a40d4d
51017,3.89%, 45.89%, 49.78%, 3.49%,4.34%,750b7e
51019,15.94%, 55.81%, 39.87%, 2.84%,4.32%,8e0b65
51021,11.77%, 54.50%, 42.73%,-,2.77%,8a076c
51023,8.25%, 51.24%, 42.99%, 3.82%,5.76%,820e6d
51025,19.10%, 39.39%, 58.49%,-,2.11%,640595
51027,11.42%, 42.85%, 54.27%,-,2.89%,6d078a
51029,1.76%, 47.51%, 49.27%,-,3.21%,79087d
