id,margin,reagan,mondale,hall,other,hex_color
41051,9.13%, 45.17%, 54.30%,-,0.54%,73018a
41053,18.52%, 59.15%, 40.64%,-,0.21%,960067
41055,35.04%, 67.48%, 32.44%,-,0.08%,ac0052
41057,2.71%, 51.10%, 48.39%,-,0.51%,82017b
41059,26.49%, 63.12%, 36.63%,-,0.25%,a0005d
41061,23.19%, 61.36%, 38.18%,-,0.46%,9c0161
41063,36.94%, 68.36%, 31.43%,-,0.21%,ae0050
41065,11.06%, 55.36%, 44.31%,-,0.33%,8d0070
41067,25.87%, 62.76%, 36.89%,-,0.34%,a0005e
41069,33.16%, 66.58%, 33.42%,-,0.0%,a90055
41071,25.04%, 62.31%, 37.28%,-,0.41%,9e015f
42001,39.29%, 69.44%, 30.15%,-,0.41%,b1014c
42003,13.20%, 42.76%, 55.96%,-,1.27%,6d038e
42005,2.88%, 48.37%, 51.25%,-,0.39%,7b0082
42007,26.07%, 36.79%, 62.86%,-,0.34%,5d00a0
42009,41.31%, 70.57%, 29.25%,-,0.18%,b3004a
42011,32.49%, 65.94%, 33.45%,-,0.61%,a80155
42013,31.46%, 65.52%, 34.06%,-,0.41%,a70156
42015,45.83%, 72.71%, 26.88%,-,0.42%,b90144
42017,27.00%, 63.25%, 36.25%,-,0.5%,a1015c
42019,12.26%, 55.94%, 43.68%,-,0.38%,8e006f
42021,10.64%, 44.50%, 55.14%,-,0.36%,71008c
42023,34.37%, 67.05%, 32.68%,-,0.26%,aa0053
42025,9.48%, 54.41%, 44.93%,-,0.67%,8a0172
42027,26.24%, 62.85%, 36.61%,-,0.54%,a0015d
42029,40.56%, 70.11%, 29.55%,-,0.33%,b2004b
42031,28.94%, 64.27%, 35.33%,-,0.4%,a3015a
42033,21.74%, 60.62%, 38.88%,-,0.5%,9a0163
42035,19.10%, 59.24%, 40.14%,-,0.62%,970166
42037,27.06%, 63.39%, 36.33%,-,0.27%,a1005c
42039,22.26%, 60.80%, 38.54%,-,0.67%,9b0162
42041,39.24%, 69.29%, 30.05%,-,0.66%,b0014c
42043,23.41%, 61.28%, 37.87%,-,0.85%,9c0260
42045,24.27%, 61.79%, 37.51%,-,0.7%,9d015f
42047,21.30%, 60.47%, 39.17%,-,0.36%,9a0063
42049,3.10%, 51.12%, 48.02%,-,0.86%,82027a
42051,24.38%, 37.69%, 62.07%,-,0.24%,60009e
42053,27.15%, 63.36%, 36.21%,-,0.43%,a1015c
42055,40.58%, 70.13%, 29.55%,-,0.31%,b2004b
42057,42.52%, 71.14%, 28.62%,-,0.24%,b50048
42059,18.94%, 40.40%, 59.33%,-,0.27%,670097
42061,39.41%, 69.57%, 30.15%,-,0.28%,b1004c
42063,8.79%, 54.22%, 45.43%,-,0.35%,8a0073
42065,31.02%, 65.31%, 34.28%,-,0.41%,a60157
42067,31.60%, 65.66%, 34.06%,-,0.29%,a70056
42069,2.40%, 50.57%, 48.17%,-,1.26%,80037a
42071,51.74%, 75.63%, 23.90%,-,0.47%,c0013c
42073,10.84%, 44.43%, 55.27%,-,0.3%,71008c
42075,43.72%, 71.61%, 27.89%,-,0.5%,b60147
42077,20.00%, 59.69%, 39.69%,-,0.63%,980165
42079,8.27%, 53.50%, 45.23%,-,1.27%,880373
42081,36.64%, 68.02%, 31.38%,-,0.6%,ad0150
42083,38.80%, 69.22%, 30.42%,-,0.37%,b0004d
42085,0.91%, 49.11%, 50.01%,-,0.88%,7d027f
42087,27.33%, 63.35%, 36.03%,-,0.62%,a1015b
42089,32.34%, 65.82%, 33.48%,-,0.7%,a70155
42091,28.90%, 64.18%, 35.29%,-,0.53%,a30159
42093,33.91%, 66.81%, 32.89%,-,0.3%,aa0053
42095,7.99%, 53.49%, 45.50%,-,1.01%,880274
42097,23.12%, 61.13%, 38.01%,-,0.85%,9b0260
42099,43.26%, 71.42%, 28.16%,-,0.43%,b60147
42101,30.33%, 34.60%, 64.94%,-,0.46%,5801a5
42103,43.08%, 71.17%, 28.08%,-,0.75%,b50147
42105,48.32%, 73.94%, 25.62%,-,0.44%,bc0141
42107,18.28%, 58.96%, 40.68%,-,0.35%,960067
42109,57.81%, 78.73%, 20.92%,-,0.35%,c80035
42111,16.73%, 58.23%, 41.50%,-,0.27%,940069
42113,33.71%, 66.67%, 32.95%,-,0.38%,aa0054
42115,40.35%, 69.95%, 29.60%,-,0.44%,b2014b
42117,44.20%, 71.92%, 27.72%,-,0.36%,b70046
42119,47.69%, 73.66%, 25.97%,-,0.38%,bb0042
42121,19.33%, 59.44%, 40.11%,-,0.46%,970166
42123,26.68%, 62.93%, 36.26%,-,0.81%,a0025c
42125,18.77%, 40.47%, 59.24%,-,0.28%,670097
42127,51.94%, 75.66%, 23.73%,-,0.61%,c0013c
42129,5.59%, 46.82%, 52.41%,-,0.77%,770185
42131,48.23%, 74.01%, 25.78%,-,0.21%,bc0041
42133,38.13%, 68.67%, 30.54%,-,0.79%,af024d
44001,10.67%, 55.18%, 44.52%,-,0.3%,8c0071
44003,12.61%, 56.15%, 43.55%,-,0.3%,8f006f
44005,15.09%, 57.38%, 42.29%,-,0.33%,92006b
44007,3.36%, 48.16%, 51.52%,-,0.32%,7a0083
44009,15.53%, 57.59%, 42.06%,-,0.35%,92006b
45001,10.87%, 55.24%, 44.38%,-,0.38%,8c0071
45003,44.23%, 71.60%, 27.38%,-,1.02%,b60245
45005,15.92%, 41.66%, 57.57%,-,0.77%,6a0192
45007,39.78%, 69.54%, 29.76%,-,0.7%,b1014b
45009,0.27%, 49.87%, 49.60%,-,0.53%,7f017e
45011,21.35%, 60.45%, 39.10%,-,0.45%,9a0163
45013,29.93%, 64.72%, 34.79%,-,0.49%,a50158
45015,39.13%, 69.24%, 30.11%,-,0.65%,b0014c
45017,8.38%, 53.83%, 45.45%,-,0.73%,890173
45019,28.84%, 63.83%, 34.99%,-,1.19%,a20359
45021,35.55%, 67.57%, 32.02%,-,0.41%,ac0151
45023,10.96%, 55.20%, 44.24%,-,0.56%,8c0170
45025,8.52%, 54.15%, 45.62%,-,0.23%,8a0074
45027,4.55%, 47.48%, 52.03%,-,0.49%,790184
45029,11.57%, 55.63%, 44.06%,-,0.31%,8d0070
45031,19.27%, 58.70%, 39.43%,-,1.87%,950464
45033,15.98%, 57.71%, 41.74%,-,0.55%,93016a
45035,36.84%, 68.26%, 31.42%,-,0.33%,ae0050
45037,0.05%, 49.77%, 49.81%,-,0.42%,7e017f
45039,13.31%, 43.19%, 56.50%,-,0.32%,6e0090
45041,21.58%, 60.51%, 38.93%,-,0.55%,9a0163
45043,7.07%, 53.29%, 46.22%,-,0.49%,870175
45045,46.66%, 73.07%, 26.42%,-,0.51%,ba0143
45047,26.28%, 62.91%, 36.63%,-,0.47%,a0015d
45049,3.76%, 47.92%, 51.69%,-,0.39%,7a0083
45051,38.88%, 69.23%, 30.34%,-,0.43%,b0014d
45053,9.46%, 45.09%, 54.56%,-,0.35%,72008b
45055,34.02%, 66.70%, 32.69%,-,0.61%,aa0153
45057,28.19%, 63.92%, 35.73%,-,0.35%,a2005b
45059,29.28%, 64.49%, 35.21%,-,0.3%,a40059
45061,4.85%, 47.31%, 52.16%,-,0.53%,780185
45063,62.45%, 80.95%, 18.50%,-,0.56%,ce012f
45065,12.47%, 43.51%, 55.98%,-,0.51%,6e018e
45067,3.53%, 48.07%, 51.60%,-,0.33%,7a0083
45069,4.14%, 47.70%, 51.84%,-,0.46%,790184
45071,30.76%, 65.19%, 34.43%,-,0.38%,a60057
45073,43.94%, 71.61%, 27.67%,-,0.71%,b60146
45075,2.82%, 48.20%, 51.02%,-,0.77%,7a0182
45077,54.01%, 76.68%, 22.67%,-,0.65%,c30139
45079,17.88%, 57.44%, 39.56%,-,3.0%,920764
45081,28.23%, 63.90%, 35.67%,-,0.44%,a2015a
45083,34.24%, 66.41%, 32.17%,-,1.43%,a90352
45085,14.80%, 57.14%, 42.35%,-,0.51%,91016b
45087,17.66%, 58.64%, 40.98%,-,0.38%,950068
45089,7.74%, 45.95%, 53.69%,-,0.35%,750088
45091,36.48%, 67.99%, 31.51%,-,0.5%,ad0150
46003,10.04%, 54.65%, 44.61%,-,0.74%,8b0171
46005,24.97%, 62.36%, 37.39%,-,0.24%,9f005f
46007,30.62%, 65.05%, 34.42%,-,0.53%,a50157
46009,27.39%, 63.44%, 36.05%,-,0.51%,a1015b
46011,23.95%, 61.76%, 37.81%,-,0.43%,9d0160
46013,21.12%, 60.35%, 39.23%,-,0.41%,990164
46015,24.14%, 61.74%, 37.60%,-,0.67%,9d015f
46017,3.44%, 51.21%, 47.77%,-,1.01%,820279
46019,56.75%, 78.13%, 21.38%,-,0.49%,c70136
46021,65.42%, 82.47%, 17.05%,-,0.48%,d2012b
46023,17.12%, 58.29%, 41.18%,-,0.53%,940169
46025,28.99%, 64.31%, 35.32%,-,0.37%,a3005a
46027,5.96%, 52.63%, 46.68%,-,0.69%,860177
46029,26.66%, 63.11%, 36.45%,-,0.43%,a0015c
46031,9.30%, 54.48%, 45.18%,-,0.34%,8a0073
46033,43.26%, 71.27%, 28.01%,-,0.72%,b50147
46035,19.07%, 59.43%, 40.36%,-,0.21%,970066
46037,5.32%, 52.43%, 47.11%,-,0.46%,850178
46039,23.94%, 61.73%, 37.79%,-,0.48%,9d0160
46041,9.79%, 54.49%, 44.70%,-,0.81%,8a0271
46043,52.22%, 76.00%, 23.78%,-,0.22%,c1003c
46045,21.25%, 60.43%, 39.18%,-,0.39%,9a0063
46047,41.31%, 70.37%, 29.07%,-,0.56%,b3014a
46049,31.95%, 65.89%, 33.94%,-,0.18%,a80056
46051,25.96%, 62.80%, 36.83%,-,0.37%,a0005d
46053,38.81%, 69.17%, 30.36%,-,0.47%,b0014d
46055,66.03%, 82.84%, 16.81%,-,0.35%,d3002a
46057,29.66%, 64.54%, 34.88%,-,0.58%,a40158
46059,41.03%, 70.34%, 29.31%,-,0.35%,b3004a
46061,17.84%, 58.69%, 40.85%,-,0.46%,950168
46063,58.88%, 79.28%, 20.39%,-,0.33%,ca0033
46065,41.09%, 70.32%, 29.23%,-,0.45%,b3014a
46067,46.17%, 72.92%, 26.75%,-,0.32%,b90044
46069,38.94%, 69.43%, 30.49%,-,0.09%,b1004d
46071,42.20%, 70.82%, 28.63%,-,0.55%,b40149
46073,30.09%, 64.79%, 34.70%,-,0.51%,a50158
46075,53.73%, 76.64%, 22.91%,-,0.44%,c3013a
46077,25.78%, 62.70%, 36.92%,-,0.38%,9f005e
46079,12.19%, 55.92%, 43.73%,-,0.35%,8e006f
46081,39.49%, 69.42%, 29.93%,-,0.64%,b1014c
46083,20.52%, 60.10%, 39.57%,-,0.33%,990064
46085,40.00%, 69.78%, 29.78%,-,0.44%,b1014b
46087,13.50%, 56.57%, 43.07%,-,0.36%,90006d
46089,62.39%, 81.08%, 18.69%,-,0.22%,ce002f
46091,15.78%, 57.72%, 41.94%,-,0.34%,93006a
46093,47.44%, 73.47%, 26.03%,-,0.5%,bb0142
46095,33.76%, 66.45%, 32.69%,-,0.86%,a90253
46097,2.23%, 50.78%, 48.56%,-,0.66%,81017b
46099,12.91%, 56.25%, 43.34%,-,0.42%,8f016e
46101,1.46%, 50.59%, 49.13%,-,0.28%,81007d
46103,45.16%, 72.22%, 27.06%,-,0.72%,b80145
46105,40.32%, 69.93%, 29.61%,-,0.46%,b2014b
46107,52.53%, 76.22%, 23.69%,-,0.1%,c2003c
46109,14.55%, 57.17%, 42.62%,-,0.21%,91006c
46111,27.67%, 63.72%, 36.05%,-,0.24%,a2005b
46113,63.70%, 17.71%, 81.41%,-,0.87%,2d02cf
46115,21.90%, 60.75%, 38.85%,-,0.39%,9a0063
46117,45.50%, 72.52%, 27.02%,-,0.46%,b80144
46119,51.49%, 75.52%, 24.03%,-,0.45%,c0013d
46121,20.01%, 39.61%, 59.63%,-,0.76%,650198
46123,45.00%, 72.18%, 27.18%,-,0.64%,b80145
46125,34.84%, 67.20%, 32.36%,-,0.44%,ab0152
46127,4.49%, 51.98%, 47.49%,-,0.53%,840179
46129,50.63%, 75.02%, 24.39%,-,0.59%,bf013e
46135,27.37%, 63.36%, 36.00%,-,0.64%,a1015b
46137,8.84%, 54.17%, 45.33%,-,0.51%,8a0173
47001,23.26%, 61.31%, 38.05%,-,0.64%,9c0161
47003,2.15%, 50.55%, 48.40%,-,1.05%,80027b
47005,15.55%, 42.07%, 57.62%,-,0.31%,6b0092
47007,19.29%, 59.34%, 40.05%,-,0.61%,970166
47009,37.97%, 68.74%, 30.77%,-,0.49%,af014e
47011,45.49%, 72.54%, 27.04%,-,0.42%,b80144
47013,9.51%, 54.43%, 44.93%,-,0.64%,8a0172
47015,4.97%, 46.88%, 51.85%,-,1.26%,770384
47017,13.59%, 56.43%, 42.84%,-,0.72%,8f016d
47019,47.46%, 73.35%, 25.89%,-,0.77%,bb0142
47021,15.37%, 57.32%, 41.94%,-,0.74%,92016a
47023,20.06%, 59.68%, 39.62%,-,0.71%,980165
47025,21.76%, 60.70%, 38.94%,-,0.37%,9a0063
47027,2.16%, 50.80%, 48.63%,-,0.57%,81017c
47029,52.07%, 75.50%, 23.43%,-,1.08%,c0023b
47031,14.88%, 57.14%, 42.26%,-,0.61%,91016b
47033,12.24%, 55.97%, 43.73%,-,0.29%,8e006f
47035,32.34%, 65.85%, 33.52%,-,0.63%,a70155
47037,4.58%, 51.99%, 47.40%,-,0.61%,840178
47039,8.08%, 53.82%, 45.73%,-,0.45%,890174
47041,6.15%, 46.65%, 52.79%,-,0.56%,760186
47043,0.31%, 49.52%, 49.21%,-,1.27%,7e037d
47045,24.61%, 62.11%, 37.50%,-,0.39%,9e005f
47047,1.34%, 50.44%, 49.10%,-,0.46%,80017d
47049,24.84%, 62.18%, 37.35%,-,0.47%,9e015f
47051,1.21%, 49.09%, 50.31%,-,0.6%,7d0180
47053,6.39%, 52.71%, 46.32%,-,0.97%,860276
47055,0.81%, 50.07%, 49.26%,-,0.67%,7f017d
47057,34.21%, 66.72%, 32.51%,-,0.77%,aa0152
47059,46.79%, 73.15%, 26.37%,-,0.48%,ba0143
47061,29.89%, 34.77%, 64.66%,-,0.57%,5801a4
47063,38.51%, 68.97%, 30.46%,-,0.57%,af014d
47065,25.24%, 62.38%, 37.13%,-,0.49%,9f015e
47067,40.86%, 69.87%, 29.01%,-,1.12%,b20249
47069,1.11%, 48.68%, 49.79%,-,1.53%,7c037e
47071,20.34%, 59.59%, 39.25%,-,1.16%,970264
47073,34.21%, 66.67%, 32.46%,-,0.87%,aa0252
47075,7.61%, 46.04%, 53.65%,-,0.31%,750088
47077,37.54%, 68.56%, 31.02%,-,0.42%,ae014f
47079,0.29%, 49.61%, 49.89%,-,0.5%,7e017f
47081,10.70%, 44.43%, 55.14%,-,0.43%,71018c
47083,31.84%, 33.68%, 65.52%,-,0.8%,5502a7
47085,23.92%, 37.91%, 61.82%,-,0.27%,60009d
47087,30.09%, 34.42%, 64.51%,-,1.07%,5702a4
47089,41.33%, 70.35%, 29.02%,-,0.63%,b3014a
47091,58.59%, 79.10%, 20.51%,-,0.39%,c90034
47093,27.70%, 63.61%, 35.91%,-,0.47%,a2015b
47095,14.96%, 41.97%, 56.93%,-,1.1%,6b0291
47097,0.85%, 50.23%, 49.39%,-,0.38%,80007d
47099,4.98%, 52.18%, 47.20%,-,0.61%,850178
47101,5.35%, 52.42%, 47.07%,-,0.51%,850178
47103,1.49%, 49.08%, 50.57%,-,0.36%,7d0080
47105,37.35%, 68.36%, 31.01%,-,0.62%,ae014f
47107,30.13%, 64.83%, 34.71%,-,0.46%,a50158
47109,11.02%, 55.34%, 44.32%,-,0.35%,8d0071
47111,31.01%, 65.23%, 34.22%,-,0.55%,a60157
47113,19.45%, 59.64%, 40.18%,-,0.18%,980066
47115,4.74%, 52.06%, 47.32%,-,0.62%,840178
47117,7.52%, 53.43%, 45.91%,-,0.66%,880175
47119,12.84%, 56.18%, 43.35%,-,0.47%,8f016e
47121,21.64%, 60.53%, 38.89%,-,0.58%,9a0163
47123,22.31%, 60.88%, 38.58%,-,0.54%,9b0162
47125,14.08%, 56.61%, 42.54%,-,0.85%,90026c
47127,3.27%, 51.37%, 48.10%,-,0.54%,82017a
47129,15.41%, 57.19%, 41.78%,-,1.02%,91026a
47131,14.35%, 56.74%, 42.38%,-,0.88%,90026c
47133,14.39%, 42.53%, 56.92%,-,0.56%,6c0191
47135,16.23%, 41.82%, 58.05%,-,0.13%,6a0094
47137,27.59%, 63.67%, 36.08%,-,0.26%,a2005c
47139,13.57%, 56.15%, 42.58%,-,1.27%,8f036c
47141,9.41%, 54.40%, 45.00%,-,0.6%,8a0172
47143,33.63%, 66.29%, 32.65%,-,1.06%,a90253
47145,28.25%, 63.83%, 35.58%,-,0.59%,a2015a
47147,2.76%, 48.34%, 51.11%,-,0.55%,7b0182
47149,25.06%, 61.98%, 36.92%,-,1.11%,9e025e
47151,26.14%, 62.63%, 36.48%,-,0.89%,9f025d
47153,17.98%, 58.68%, 40.70%,-,0.62%,950167
47155,56.94%, 78.03%, 21.10%,-,0.87%,c60235
47157,1.12%, 50.32%, 49.20%,-,0.49%,80017d
47159,15.20%, 42.05%, 57.25%,-,0.7%,6b0191
47161,25.47%, 36.82%, 62.29%,-,0.89%,5d029e
47163,36.39%, 67.83%, 31.44%,-,0.73%,ac0150
47165,22.88%, 61.09%, 38.21%,-,0.69%,9b0161
47167,20.76%, 60.21%, 39.45%,-,0.34%,990064
47169,18.66%, 40.36%, 59.02%,-,0.62%,660196
47171,42.70%, 71.07%, 28.37%,-,0.57%,b50148
47173,23.93%, 61.51%, 37.58%,-,0.9%,9c025f
47175,5.99%, 46.78%, 52.77%,-,0.46%,770186
47177,0.02%, 49.64%, 49.66%,-,0.69%,7e017e
47179,39.24%, 69.38%, 30.13%,-,0.49%,b0014c
47181,36.85%, 68.29%, 31.44%,-,0.27%,ae0050
47183,15.31%, 57.41%, 42.10%,-,0.49%,92016b
47185,2.32%, 48.59%, 50.91%,-,0.5%,7b0181
47187,44.19%, 71.91%, 27.72%,-,0.37%,b70046
47189,20.63%, 59.95%, 39.32%,-,0.74%,980164
48001,28.96%, 64.32%, 35.36%,-,0.31%,a4005a
48003,65.22%, 82.48%, 17.26%,-,0.25%,d2002c
48005,23.63%, 61.62%, 37.99%,-,0.39%,9d0060
48007,43.78%, 71.73%, 27.95%,-,0.31%,b60047
48009,38.97%, 69.33%, 30.36%,-,0.31%,b0004d
48011,53.48%, 76.50%, 23.02%,-,0.48%,c3013a
48013,19.58%, 59.68%, 40.10%,-,0.21%,980066
48015,42.89%, 71.29%, 28.40%,-,0.31%,b50048
48017,46.56%, 73.01%, 26.45%,-,0.54%,ba0143
48019,60.46%, 80.04%, 19.58%,-,0.38%,cc0031
48021,15.11%, 57.38%, 42.28%,-,0.34%,92006b
48023,12.57%, 56.01%, 43.44%,-,0.55%,8e016e
48025,18.95%, 59.32%, 40.37%,-,0.31%,970066
48027,39.75%, 69.52%, 29.76%,-,0.72%,b1014b
48029,19.47%, 59.65%, 40.18%,-,0.16%,980066
48031,47.17%, 73.43%, 26.27%,-,0.3%,bb0042
48033,39.53%, 69.44%, 29.91%,-,0.64%,b1014c
48035,31.37%, 65.57%, 34.20%,-,0.23%,a70057
48037,28.75%, 64.22%, 35.47%,-,0.31%,a3005a
48039,35.44%, 67.52%, 32.08%,-,0.4%,ac0151
48041,47.40%, 73.55%, 26.15%,-,0.3%,bb0042
48043,17.04%, 58.28%, 41.24%,-,0.48%,940169
48045,6.59%, 52.90%, 46.31%,-,0.79%,860276
48047,49.97%, 24.79%, 74.76%,-,0.44%,3f01be
48049,34.95%, 67.29%, 32.34%,-,0.37%,ab0052
48051,8.79%, 54.29%, 45.50%,-,0.21%,8a0074
48053,32.69%, 66.18%, 33.49%,-,0.33%,a80055
48055,11.82%, 55.81%, 43.99%,-,0.21%,8e0070
48057,26.25%, 62.99%, 36.74%,-,0.27%,a0005d
48059,45.88%, 72.69%, 26.81%,-,0.49%,b90144
48061,5.61%, 52.64%, 47.03%,-,0.33%,860077
48063,7.70%, 53.69%, 45.99%,-,0.31%,880075
48065,48.74%, 74.12%, 25.38%,-,0.49%,bd0140
48067,13.81%, 56.78%, 42.97%,-,0.26%,90006d
48069,33.28%, 66.30%, 33.02%,-,0.69%,a90154
48071,24.18%, 61.84%, 37.66%,-,0.5%,9d0160
48073,29.05%, 64.41%, 35.36%,-,0.24%,a4005a
48075,27.17%, 63.44%, 36.28%,-,0.28%,a1005c
48077,16.38%, 58.04%, 41.66%,-,0.29%,94006a
48079,33.16%, 66.13%, 32.98%,-,0.89%,a80254
48081,33.00%, 66.25%, 33.25%,-,0.5%,a80154
48083,32.49%, 66.16%, 33.67%,-,0.17%,a80055
48085,63.46%, 81.64%, 18.18%,-,0.19%,d0002e
48087,30.43%, 64.96%, 34.53%,-,0.51%,a50158
48089,30.12%, 64.95%, 34.83%,-,0.22%,a50058
48091,52.44%, 76.07%, 23.63%,-,0.29%,c1003c
48093,8.69%, 54.12%, 45.43%,-,0.44%,8a0173
48095,17.12%, 58.31%, 41.19%,-,0.5%,940169
48097,43.08%, 71.43%, 28.35%,-,0.22%,b60048
48099,48.72%, 74.24%, 25.52%,-,0.25%,bd0041
48101,10.09%, 44.09%, 54.17%,-,1.74%,70048a
48103,57.68%, 78.60%, 20.92%,-,0.48%,c80135
48105,29.99%, 64.96%, 34.98%,-,0.06%,a50059
48107,6.31%, 52.94%, 46.63%,-,0.42%,860176
48109,11.12%, 55.51%, 44.38%,-,0.11%,8d0071
48111,52.21%, 75.80%, 23.59%,-,0.62%,c1013c
48113,33.06%, 66.41%, 33.35%,-,0.24%,a90055
48115,34.73%, 67.21%, 32.48%,-,0.31%,ab0052
48117,52.16%, 75.79%, 23.64%,-,0.57%,c1013c
48119,2.55%, 51.17%, 48.63%,-,0.2%,82007c
48121,51.71%, 75.74%, 24.03%,-,0.23%,c1003d
48123,40.03%, 69.95%, 29.91%,-,0.14%,b2004c
48125,7.57%, 45.90%, 53.48%,-,0.62%,750188
48127,31.04%, 34.38%, 65.42%,-,0.21%,5700a6
48129,41.94%, 70.84%, 28.89%,-,0.27%,b40049
48131,51.36%, 24.22%, 75.58%,-,0.2%,3d00c0
48133,31.38%, 65.52%, 34.13%,-,0.35%,a70057
48135,55.31%, 77.41%, 22.09%,-,0.5%,c50138
48137,59.41%, 79.64%, 20.23%,-,0.13%,cb0033
48139,35.41%, 67.56%, 32.15%,-,0.29%,ac0051
48141,11.99%, 55.83%, 43.84%,-,0.34%,8e006f
48143,30.74%, 65.16%, 34.42%,-,0.42%,a60157
48145,4.99%, 52.34%, 47.34%,-,0.32%,850078
48147,3.22%, 51.53%, 48.31%,-,0.16%,83007b
48149,41.07%, 70.40%, 29.33%,-,0.27%,b3004a
48151,17.78%, 40.94%, 58.72%,-,0.34%,680095
48153,34.11%, 66.75%, 32.64%,-,0.61%,aa0153
48155,2.59%, 51.03%, 48.43%,-,0.54%,82017b
48157,37.60%, 68.71%, 31.11%,-,0.18%,af004f
48159,24.83%, 62.28%, 37.45%,-,0.27%,9e005f
48161,18.54%, 59.20%, 40.66%,-,0.15%,960067
48163,13.99%, 42.90%, 56.89%,-,0.21%,6d0091
48165,54.26%, 76.82%, 22.56%,-,0.62%,c30139
48167,5.43%, 52.40%, 46.97%,-,0.63%,850177
48169,39.89%, 69.66%, 29.77%,-,0.57%,b1014b
48171,65.54%, 82.63%, 17.10%,-,0.27%,d2002b
48173,51.31%, 75.19%, 23.88%,-,0.93%,bf023c
48175,29.62%, 64.79%, 35.17%,-,0.04%,a50059
48177,28.61%, 64.19%, 35.58%,-,0.23%,a3005a
48179,63.27%, 81.50%, 18.23%,-,0.27%,cf002e
48181,31.21%, 65.47%, 34.26%,-,0.27%,a60057
48183,46.74%, 73.07%, 26.33%,-,0.61%,ba0143
48185,17.30%, 58.50%, 41.20%,-,0.3%,950069
48187,47.83%, 73.80%, 25.96%,-,0.24%,bc0042
48189,41.02%, 70.43%, 29.40%,-,0.17%,b3004a
48191,3.62%, 51.74%, 48.12%,-,0.15%,83007a
48193,30.33%, 65.01%, 34.68%,-,0.31%,a50058
48195,78.92%, 89.38%, 10.46%,-,0.16%,e3001a
48197,14.31%, 56.97%, 42.66%,-,0.37%,91006c
48199,10.51%, 55.11%, 44.60%,-,0.29%,8c0071
48201,23.15%, 61.46%, 38.31%,-,0.23%,9c0061
48203,23.62%, 61.52%, 37.90%,-,0.58%,9c0160
48205,59.52%, 79.45%, 19.93%,-,0.62%,ca0132
48207,8.47%, 53.98%, 45.51%,-,0.51%,890174
48209,30.25%, 64.98%, 34.73%,-,0.3%,a50058
48211,59.85%, 79.83%, 19.98%,-,0.19%,cb0032
48213,27.01%, 63.38%, 36.37%,-,0.24%,a1005c
48215,11.44%, 44.14%, 55.58%,-,0.28%,70008d
48217,21.89%, 60.80%, 38.91%,-,0.3%,9b0063
48219,45.30%, 72.39%, 27.09%,-,0.52%,b80145
48221,37.84%, 68.71%, 30.87%,-,0.41%,af014e
48223,21.75%, 60.80%, 39.05%,-,0.15%,9b0063
48225,16.17%, 57.98%, 41.80%,-,0.22%,93006a
48227,29.12%, 64.31%, 35.20%,-,0.49%,a30159
48229,21.13%, 60.35%, 39.22%,-,0.43%,990164
48231,34.39%, 67.08%, 32.69%,-,0.23%,ab0053
48233,62.89%, 81.26%, 18.37%,-,0.37%,cf002e
48235,51.09%, 75.30%, 24.21%,-,0.49%,c0013d
48237,31.67%, 65.67%, 34.01%,-,0.32%,a70056
48239,33.90%, 66.83%, 32.93%,-,0.24%,aa0053
48241,1.51%, 50.64%, 49.13%,-,0.23%,81007d
48243,26.01%, 62.70%, 36.69%,-,0.61%,9f015d
48245,9.70%, 45.03%, 54.73%,-,0.24%,72008b
48247,47.34%, 26.29%, 73.63%,-,0.09%,4300bb
48249,13.85%, 42.99%, 56.84%,-,0.17%,6d0090
48251,33.14%, 66.44%, 33.30%,-,0.26%,a90054
48253,26.23%, 62.93%, 36.71%,-,0.36%,a0005d
48255,25.93%, 62.84%, 36.91%,-,0.25%,a0005e
48257,25.36%, 62.55%, 37.18%,-,0.27%,9f005e
48259,65.74%, 82.72%, 16.99%,-,0.29%,d2002b
48261,6.76%, 46.38%, 53.14%,-,0.48%,760187
48263,13.44%, 56.46%, 43.03%,-,0.51%,8f016d
48265,58.28%, 79.00%, 20.72%,-,0.29%,c90034
48267,49.94%, 74.72%, 24.78%,-,0.5%,be013f
48269,45.36%, 72.68%, 27.32%,-,0.0%,b90045
48271,22.80%, 61.28%, 38.48%,-,0.24%,9c0062
48273,7.38%, 53.48%, 46.10%,-,0.42%,880175
48275,5.43%, 52.61%, 47.18%,-,0.2%,860078
48277,25.43%, 62.57%, 37.14%,-,0.29%,9f005e
48279,33.85%, 66.78%, 32.93%,-,0.29%,aa0053
48281,41.46%, 70.60%, 29.14%,-,0.26%,b4004a
48283,19.77%, 40.06%, 59.82%,-,0.12%,660098
48285,34.44%, 67.15%, 32.71%,-,0.13%,ab0053
48287,28.24%, 64.05%, 35.82%,-,0.13%,a3005b
48289,27.51%, 63.66%, 36.15%,-,0.2%,a2005c
48291,24.97%, 62.28%, 37.31%,-,0.42%,9e015f
48293,11.43%, 55.62%, 44.19%,-,0.19%,8d0070
48295,71.43%, 85.54%, 14.11%,-,0.35%,da0023
48297,32.48%, 66.00%, 33.52%,-,0.48%,a80155
48299,36.08%, 67.89%, 31.81%,-,0.3%,ad0051
48301,56.16%, 78.08%, 21.92%,-,0.0%,c70037
48303,50.33%, 74.98%, 24.66%,-,0.36%,bf003e
48305,23.12%, 61.48%, 38.37%,-,0.15%,9c0061
48307,17.90%, 58.82%, 40.92%,-,0.26%,950068
48309,29.01%, 64.40%, 35.39%,-,0.21%,a4005a
