id,margin,hoover,smith,other,hex_color
51115,32.97%, 66.49%, 33.51%,-,a90055
51117,38.17%, 30.91%, 69.09%,-,4e00b0
51119,11.05%, 44.48%, 55.52%,-,71008d
51121,31.61%, 65.81%, 34.19%,-,a70057
51125,32.61%, 33.70%, 66.30%,-,5500a9
51127,9.87%, 54.94%, 45.06%,-,8c0072
51131,15.22%, 42.39%, 57.61%,-,6c0092
51133,44.47%, 72.23%, 27.77%,-,b80046
51135,19.30%, 40.35%, 59.65%,-,660098
51137,7.22%, 46.39%, 53.61%,-,760088
51139,21.31%, 60.65%, 39.35%,-,9a0064
51141,14.85%, 57.43%, 42.57%,-,92006c
51143,21.23%, 60.62%, 39.38%,-,9a0064
51145,20.59%, 39.71%, 60.29%,-,650099
51147,17.18%, 41.41%, 58.59%,-,690095
51149,29.11%, 35.44%, 64.56%,-,5a00a4
51153,0.55%, 49.73%, 50.27%,-,7e0080
51155,4.63%, 52.32%, 47.68%,-,850079
51157,21.85%, 39.07%, 60.93%,-,63009b
51159,23.06%, 61.53%, 38.47%,-,9c0062
51161,35.14%, 67.57%, 32.43%,-,ac0052
51163,4.17%, 47.91%, 52.09%,-,7a0084
51165,46.32%, 73.16%, 26.84%,-,ba0044
51167,11.18%, 44.41%, 55.59%,-,71008d
51169,10.64%, 55.32%, 44.68%,-,8d0071
51171,36.55%, 68.28%, 31.72%,-,ae0050
51173,17.36%, 58.68%, 41.32%,-,950069
51175,13.14%, 43.43%, 56.57%,-,6e0090
51177,19.67%, 59.84%, 40.16%,-,980066
51179,28.76%, 64.38%, 35.62%,-,a4005a
51181,55.01%, 22.49%, 77.51%,-,3900c5
51183,17.38%, 41.31%, 58.69%,-,690095
51185,21.64%, 60.82%, 39.18%,-,9b0063
51187,11.46%, 44.27%, 55.73%,-,70008e
51191,12.80%, 56.40%, 43.60%,-,8f006f
51193,17.00%, 58.50%, 41.50%,-,950069
51195,0.61%, 49.70%, 50.30%,-,7e0080
51197,25.25%, 62.62%, 37.38%,-,9f005f
51199,53.59%, 76.79%, 23.21%,-,c3003b
51510,10.60%, 55.30%, 44.70%,-,8d0071
51515,0%,-,-,-,000000
51520,18.81%, 40.59%, 59.41%,-,670097
51530,21.64%, 60.82%, 39.18%,-,9b0063
51540,16.71%, 41.65%, 58.35%,-,6a0094
51550,0%,-,-,-,000000
51570,0%,-,-,-,000000
51580,0%,-,-,-,000000
51590,32.73%, 66.37%, 33.63%,-,a90055
51595,0%,-,-,-,000000
51600,0%,-,-,-,000000
51610,0%,-,-,-,000000
51620,0%,-,-,-,000000
51630,7.98%, 53.99%, 46.01%,-,890075
51640,0%,-,-,-,000000
51650,6.13%, 46.94%, 53.06%,-,770087
51660,25.47%, 62.73%, 37.27%,-,9f005f
51670,2.33%, 51.17%, 48.83%,-,82007c
51678,0%,-,-,-,000000
51680,15.75%, 57.88%, 42.12%,-,93006b
51683,0%,-,-,-,000000
51685,0%,-,-,-,000000
51690,0%,-,-,-,000000
51700,23.02%, 61.51%, 38.49%,-,9c0062
51710,17.54%, 58.77%, 41.23%,-,950069
51720,0%,-,-,-,000000
51730,20.54%, 39.73%, 60.27%,-,650099
51735,0%,-,-,-,000000
51740,14.63%, 57.32%, 42.68%,-,92006c
51750,16.83%, 58.42%, 41.58%,-,94006a
51760,2.64%, 51.32%, 48.68%,-,82007c
51770,23.39%, 61.69%, 38.31%,-,9d0061
51775,0%,-,-,-,000000
51790,16.66%, 58.33%, 41.67%,-,94006a
51800,5.29%, 47.36%, 52.64%,-,780086
51810,0%,-,-,-,000000
51820,0%,-,-,-,000000
51830,51.96%, 24.02%, 75.98%,-,3d00c1
51840,19.06%, 59.53%, 40.47%,-,970067
53001,28.97%, 64.07%, 35.10%, 0.83%,a30259
53003,39.66%, 69.37%, 29.71%, 0.92%,b0024b
53005,41.44%, 69.94%, 28.50%, 1.56%,b20348
53007,54.58%, 77.07%, 22.49%, 0.43%,c40139
53009,31.87%, 65.53%, 33.66%, 0.81%,a70255
53011,26.68%, 62.58%, 35.90%, 1.52%,9f035b
53013,31.31%, 65.07%, 33.76%, 1.18%,a50356
53015,38.59%, 68.76%, 30.17%, 1.06%,af024c
53017,33.85%, 66.34%, 32.49%, 1.17%,a90252
53019,6.58%, 45.75%, 52.32%, 1.93%,740485
53021,24.99%, 61.96%, 36.97%, 1.06%,9d025e
53023,41.63%, 70.60%, 28.97%, 0.42%,b40149
53025,37.06%, 68.07%, 31.01%, 0.92%,ad024f
53027,34.02%, 66.30%, 32.29%, 1.41%,a90352
53029,44.61%, 71.25%, 26.64%, 2.11%,b50543
53031,28.71%, 63.83%, 35.13%, 1.04%,a20259
53033,33.86%, 65.63%, 31.77%, 2.60%,a70651
53035,27.68%, 62.97%, 35.30%, 1.73%,a0045a
53037,19.86%, 59.48%, 39.61%, 0.91%,970265
53039,32.48%, 65.43%, 32.95%, 1.62%,a60454
53041,43.52%, 71.12%, 27.60%, 1.28%,b50346
53043,19.98%, 59.62%, 39.64%, 0.75%,980165
53045,27.16%, 62.95%, 35.79%, 1.26%,a0035b
53047,30.44%, 64.86%, 34.42%, 0.72%,a50157
53049,35.79%, 67.41%, 31.62%, 0.98%,ab0250
53051,20.41%, 59.58%, 39.18%, 1.24%,970363
53053,33.88%, 66.02%, 32.14%, 1.84%,a80451
53055,33.93%, 66.72%, 32.79%, 0.49%,aa0153
53057,48.44%, 73.58%, 25.14%, 1.28%,bb0340
53059,14.02%, 55.99%, 41.97%, 2.04%,8e056b
53061,37.12%, 67.39%, 30.27%, 2.33%,ab054d
53063,31.65%, 65.48%, 33.83%, 0.68%,a60156
53065,27.55%, 63.05%, 35.50%, 1.46%,a0035a
53067,40.48%, 69.59%, 29.11%, 1.30%,b1034a
53069,20.10%, 59.28%, 39.18%, 1.54%,970363
53071,40.50%, 70.08%, 29.58%, 0.34%,b2004b
53073,55.31%, 76.87%, 21.56%, 1.58%,c40436
53075,40.55%, 69.94%, 29.39%, 0.66%,b2014a
53077,46.77%, 73.07%, 26.30%, 0.64%,ba0143
54001,7.08%, 53.54%, 46.46%,-,880076
54003,40.94%, 70.30%, 29.36%, 0.35%,b3004a
54005,9.11%, 45.27%, 54.39%, 0.34%,73008a
54007,6.40%, 46.56%, 52.96%, 0.47%,760187
54009,36.91%, 68.14%, 31.24%, 0.62%,ad014f
54011,15.72%, 57.65%, 41.93%, 0.42%,93016a
54013,11.01%, 44.27%, 55.28%, 0.46%,70018c
54015,13.84%, 56.76%, 42.92%, 0.31%,90006d
54017,41.66%, 70.83%, 29.17%,-,b4004a
54019,2.40%, 51.00%, 48.60%, 0.41%,82017b
54021,15.03%, 42.16%, 57.20%, 0.64%,6b0191
54023,65.87%, 82.83%, 16.95%, 0.22%,d3002b
54025,2.23%, 50.88%, 48.65%, 0.48%,81017c
54027,8.99%, 45.31%, 54.30%, 0.38%,73008a
54029,48.51%, 74.06%, 25.55%, 0.39%,bc0041
54031,9.88%, 44.97%, 54.86%, 0.17%,72008b
54033,16.55%, 57.70%, 41.16%, 1.14%,930268
54035,25.72%, 62.86%, 37.14%,-,a0005e
54037,4.10%, 47.78%, 51.88%, 0.34%,790084
54039,16.62%, 58.16%, 41.54%, 0.30%,940069
54041,15.89%, 57.37%, 41.48%, 1.15%,920269
54043,5.62%, 52.81%, 47.19%,-,860078
54045,6.83%, 53.32%, 46.49%, 0.19%,870076
54047,28.17%, 64.02%, 35.85%, 0.13%,a3005b
54049,22.33%, 60.34%, 38.00%, 1.66%,990460
54051,31.31%, 65.22%, 33.91%, 0.87%,a60256
54053,28.92%, 64.13%, 35.21%, 0.66%,a30159
54055,11.26%, 55.52%, 44.26%, 0.22%,8d0070
54057,43.23%, 71.36%, 28.13%, 0.51%,b50147
54059,0.75%, 50.28%, 49.53%, 0.20%,80007e
54061,29.22%, 64.08%, 34.86%, 1.06%,a30258
54063,12.60%, 56.14%, 43.54%, 0.32%,8f006f
54065,53.84%, 76.75%, 22.91%, 0.33%,c3003a
54067,5.64%, 52.36%, 46.72%, 0.92%,850277
54069,20.75%, 60.04%, 39.30%, 0.66%,990164
54071,5.81%, 47.09%, 52.91%,-,780086
54073,20.15%, 60.06%, 39.91%, 0.03%,990065
54075,11.57%, 55.55%, 43.99%, 0.46%,8d0170
54077,53.13%, 76.18%, 23.05%, 0.76%,c2013a
54079,16.23%, 57.76%, 41.53%, 0.71%,930169
54081,5.54%, 52.77%, 47.23%,-,860078
54083,6.76%, 46.22%, 52.99%, 0.79%,750287
54085,41.68%, 70.40%, 28.71%, 0.89%,b30249
54087,19.50%, 59.54%, 40.03%, 0.43%,970166
54089,3.97%, 51.88%, 47.91%, 0.22%,84007a
54091,33.13%, 66.20%, 33.07%, 0.73%,a80154
54093,5.38%, 51.83%, 46.45%, 1.72%,840476
54095,41.39%, 70.14%, 28.75%, 1.10%,b20249
54097,51.22%, 75.20%, 23.98%, 0.81%,bf023d
54099,4.18%, 51.89%, 47.72%, 0.39%,840079
54101,8.70%, 45.53%, 54.23%, 0.24%,74008a
54103,4.40%, 51.86%, 47.45%, 0.69%,840178
54105,10.07%, 54.41%, 44.34%, 1.25%,8a0371
54107,40.38%, 69.90%, 29.52%, 0.58%,b2014b
54109,13.36%, 56.68%, 43.32%,-,90006e
55001,27.52%, 62.95%, 35.43%, 1.63%,a0045a
55003,0.94%, 49.36%, 48.43%, 2.21%,7d057b
55005,44.87%, 71.98%, 27.12%, 0.90%,b70245
55007,30.36%, 63.41%, 33.05%, 1.24%,a10354
55009,27.28%, 36.04%, 63.32%, 0.65%,5b01a1
55011,24.35%, 61.88%, 37.53%, 0.59%,9d015f
55013,50.74%, 74.71%, 23.98%, 1.31%,be033d
55015,23.19%, 38.04%, 61.22%, 0.74%,61019c
55017,11.27%, 55.41%, 44.13%, 0.46%,8d0170
55019,27.07%, 62.48%, 35.41%, 2.11%,9f055a
55021,22.29%, 60.70%, 38.41%, 0.88%,9a0261
55023,3.17%, 51.18%, 48.01%, 0.82%,82027a
55025,10.55%, 54.85%, 44.30%, 0.84%,8b0270
55027,0.64%, 49.71%, 49.07%, 1.22%,7e037d
55029,19.24%, 59.28%, 40.04%, 0.68%,970166
55031,24.51%, 61.20%, 36.69%, 2.12%,9c055d
55033,54.46%, 76.51%, 22.05%, 1.43%,c30338
55035,39.12%, 69.25%, 30.13%, 0.63%,b0014c
55037,29.32%, 64.27%, 34.95%, 0.78%,a30159
55039,3.56%, 51.36%, 47.80%, 0.84%,820279
55041,6.64%, 52.82%, 46.19%, 0.99%,860275
55043,20.38%, 59.85%, 39.48%, 0.67%,980164
55045,29.15%, 64.18%, 35.03%, 0.78%,a30159
55047,7.28%, 53.15%, 45.87%, 0.98%,870274
55049,27.17%, 63.26%, 36.09%, 0.65%,a1015c
55051,14.37%, 40.68%, 55.04%, 1.09%,67028c
55053,51.61%, 75.17%, 23.55%, 1.28%,bf033c
55055,15.35%, 57.29%, 41.94%, 0.77%,92016a
55057,16.34%, 57.74%, 41.40%, 0.86%,930269
55059,3.09%, 50.66%, 47.57%, 1.77%,810479
55061,43.67%, 27.94%, 71.61%, 0.45%,4701b6
55063,12.04%, 55.78%, 43.74%, 0.48%,8e016f
55065,17.66%, 58.53%, 40.87%, 0.59%,950168
55067,4.61%, 47.15%, 51.76%, 1.09%,780283
55069,13.01%, 56.06%, 43.05%, 0.89%,8e026d
55071,15.38%, 41.70%, 57.08%, 1.23%,6a0391
55073,2.60%, 48.02%, 50.61%, 1.37%,7a0381
55075,15.19%, 57.04%, 41.85%, 1.11%,91026a
55077,31.80%, 65.44%, 33.64%, 0.92%,a60255
55078,0%,-,-,-,000000
55079,13.89%, 39.77%, 53.66%, 0.30%,650088
55081,22.82%, 60.83%, 38.01%, 1.17%,9b0260
55083,4.54%, 51.91%, 47.37%, 0.72%,840178
55085,10.44%, 54.32%, 43.88%, 1.80%,8a046f
55087,0.38%, 49.58%, 49.97%, 0.45%,7e017f
55089,24.25%, 37.16%, 61.41%, 1.43%,5e039c
55091,17.93%, 58.57%, 40.64%, 0.80%,950267
55093,36.21%, 67.65%, 31.44%, 0.91%,ac0250
55095,51.45%, 75.14%, 23.69%, 1.18%,bf033c
55097,13.36%, 43.03%, 56.39%, 0.58%,6d018f
55099,17.81%, 57.92%, 40.11%, 1.97%,930566
55101,14.29%, 56.56%, 42.27%, 1.18%,90036b
55103,42.67%, 70.87%, 28.20%, 0.93%,b40247
55105,42.03%, 70.75%, 28.72%, 0.53%,b40149
55107,28.87%, 63.62%, 34.75%, 1.62%,a20458
55109,25.14%, 62.17%, 37.03%, 0.80%,9e025e
55111,18.42%, 58.89%, 40.47%, 0.64%,960167
55113,24.58%, 61.44%, 36.86%, 1.70%,9c045d
55115,15.65%, 57.34%, 41.69%, 0.97%,92026a
55117,4.86%, 51.17%, 46.31%, 0.35%,820076
55119,11.40%, 54.61%, 43.20%, 2.19%,8b056e
55121,30.57%, 64.97%, 34.40%, 0.63%,a50157
55123,43.62%, 71.28%, 27.65%, 1.07%,b50246
55125,19.11%, 58.45%, 39.34%, 2.22%,950564
55127,39.40%, 69.36%, 29.96%, 0.68%,b0014c
55129,41.23%, 70.03%, 28.81%, 1.16%,b20249
55131,16.44%, 41.13%, 57.57%, 1.30%,680392
55133,21.53%, 60.15%, 38.63%, 1.22%,990362
55135,45.53%, 72.32%, 26.79%, 0.89%,b80244
55137,52.06%, 75.42%, 23.36%, 1.22%,c0033b
55139,23.38%, 61.10%, 37.72%, 1.19%,9b0360
55141,3.76%, 51.24%, 47.48%, 1.28%,820379
56001,28.85%, 64.13%, 35.28%, 0.59%,a30159
56003,47.64%, 73.58%, 25.95%, 0.47%,bb0142
56005,34.13%, 66.52%, 32.39%, 1.09%,a90252
56007,30.29%, 64.85%, 34.56%, 0.58%,a50158
56009,41.31%, 70.52%, 29.21%, 0.28%,b3004a
56011,43.06%, 71.41%, 28.35%, 0.24%,b60048
56013,21.88%, 60.65%, 38.76%, 0.59%,9a0162
56015,51.73%, 75.29%, 23.56%, 1.15%,bf023c
56017,12.70%, 55.33%, 42.63%,-,8d006c
56019,39.40%, 69.25%, 29.84%, 0.91%,b0024c
56021,31.57%, 65.33%, 33.76%, 0.91%,a60256
56023,13.52%, 56.57%, 43.05%, 0.38%,90006d
56025,30.15%, 64.78%, 34.64%, 0.58%,a50158
56027,49.77%, 74.21%, 24.44%, 1.35%,bd033e
56029,34.14%, 66.72%, 32.58%, 0.71%,aa0153
56031,39.13%, 67.75%, 28.62%,-,ac0048
56033,16.85%, 57.86%, 41.01%, 1.14%,930268
56035,28.72%, 64.02%, 35.31%, 0.67%,a3015a
56037,7.97%, 45.15%, 53.12%, 1.73%,730487
56039,29.22%, 64.29%, 35.06%, 0.65%,a30159
56041,17.30%, 58.31%, 41.00%, 0.69%,940168
56043,42.02%, 70.72%, 28.70%, 0.59%,b40149
56045,23.87%, 61.28%, 37.41%, 1.31%,9c035f
60010,0%,-,-,-,000000
60020,0%,-,-,-,000000
60030,0%,-,-,-,000000
60040,0%,-,-,-,000000
60050,0%,-,-,-,000000
66010,0%,-,-,-,000000
69085,0%,-,-,-,000000
69100,0%,-,-,-,000000
69110,0%,-,-,-,000000
69120,0%,-,-,-,000000
72001,0%,-,-,-,000000
72003,0%,-,-,-,000000
72005,0%,-,-,-,000000
72007,0%,-,-,-,000000
72009,0%,-,-,-,000000
72011,0%,-,-,-,000000
72013,0%,-,-,-,000000
72015,0%,-,-,-,000000
72017,0%,-,-,-,000000
72019,0%,-,-,-,000000
72021,0%,-,-,-,000000
72023,0%,-,-,-,000000
72025,0%,-,-,-,000000
72027,0%,-,-,-,000000
72029,0%,-,-,-,000000
72031,0%,-,-,-,000000
72033,0%,-,-,-,000000
72035,0%,-,-,-,000000
72037,0%,-,-,-,000000
72039,0%,-,-,-,000000
72041,0%,-,-,-,000000
72043,0%,-,-,-,000000
72045,0%,-,-,-,000000
72047,0%,-,-,-,000000
72049,0%,-,-,-,000000
72051,0%,-,-,-,000000
72053,0%,-,-,-,000000
72054,0%,-,-,-,000000
72055,0%,-,-,-,000000
72057,0%,-,-,-,000000
72059,0%,-,-,-,000000
72061,0%,-,-,-,000000
72063,0%,-,-,-,000000
72065,0%,-,-,-,000000
72067,0%,-,-,-,000000
72069,0%,-,-,-,000000
72071,0%,-,-,-,000000
72073,0%,-,-,-,000000
72075,0%,-,-,-,000000
72077,0%,-,-,-,000000
72079,0%,-,-,-,000000
72081,0%,-,-,-,000000
72083,0%,-,-,-,000000
72085,0%,-,-,-,000000
72087,0%,-,-,-,000000
72089,0%,-,-,-,000000
72091,0%,-,-,-,000000
72093,0%,-,-,-,000000
72095,0%,-,-,-,000000
72097,0%,-,-,-,000000
72099,0%,-,-,-,000000
72101,0%,-,-,-,000000
72103,0%,-,-,-,000000
72105,0%,-,-,-,000000
72107,0%,-,-,-,000000
72109,0%,-,-,-,000000
72111,0%,-,-,-,000000
72113,0%,-,-,-,000000
72115,0%,-,-,-,000000
72117,0%,-,-,-,000000
72119,0%,-,-,-,000000
72121,0%,-,-,-,000000
72123,0%,-,-,-,000000
72125,0%,-,-,-,000000
72127,0%,-,-,-,000000
72129,0%,-,-,-,000000
72131,0%,-,-,-,000000
72133,0%,-,-,-,000000
72135,0%,-,-,-,000000
72137,0%,-,-,-,000000
72139,0%,-,-,-,000000
72141,0%,-,-,-,000000
72143,0%,-,-,-,000000
72145,0%,-,-,-,000000
72147,0%,-,-,-,000000
72149,0%,-,-,-,000000
72151,0%,-,-,-,000000
72153,0%,-,-,-,000000
74300,0%,-,-,-,000000
78010,0%,-,-,-,000000
78020,0%,-,-,-,000000
78030,0%,-,-,-,000000
